SCAF1	MKI67IP	RPL14	SNRNP70	PNN	HIST1H1T	RBM4	C11orf57	U2AF2	ZBTB48	POLR2G	RRP8	JMJD6																																																																																																																																																									
LRRC27	BBS7	IFT52	PJA1	SCRIB	WDR19	POLA2	LRRC40	HMOX1	MCM8																																																																																																																																																												
RPL23A	RPS2	RPL18A	NPM1	RRS1	H2AFX	KIAA0020	RPL37A																																																																																																																																																														
NPAT	CRAMP1L	ASB7	VPS39	ZNF219	H2AFX	RBBP7	HIST1H4A	ASB8	HCCS																																																																																																																																																												
FASTKD2	MRPL12	YARS2	MAGEA1	TRUB2	PTCD1	HNRNPA1	ZC3H3	ZNF324B	RBM42	DPEP1	DDX28	NGRN	APIP	MRPL4	MTERFD1																																																																																																																																																						
NME6	MRPL12	CCRN4L	DHH	DBF4																																																																																																																																																																	
HOMER2	DBN1	HOMER3	IFT57	HOMER1																																																																																																																																																																	
RPL18	NAP1L1	C1QBP	MRPS9	FNTA	KIAA0020	MRPL13	BRIX1	PAK1IP1	MRPL32	MYBBP1A	NOC2L	ZNF771	BUD13	DDX54	MECP2	DHX30	DKC1	DDX18	REXO4	NAP1L4	MRPS5	MRPL3	NSA2	CENPC1	RBM34	SPTY2D1	EBNA1BP2	VPRBP	HERC5	MINA	MRPL47	RPL30	PPAN-P2RY11	ZC3HAV1	GTPBP4	NLE1	UTP3	UBE2O	MRPS18C	RBM19	MRPL48	NOL8	ZNF22	DDX10	RPF2	C3orf17	NSUN4	DDX24	FNTB	MRPL51	DDX56	CNBP	MRPL24	RPL26L1	MRPL17	TTC19	RPL18A	DDX27	CEBPZ	MRPL27	MRPS10	RPL8	RBM28	FTSJ3	ZNF644	GNL3	MRPL16	RPL3	ZC3H10	DDX52	RRS1	MRPS33	RPL28	ZNF512	PDCD11	NOP56	NOP2	NOC3L	URB1	GNL2	RRP7A	MRPS31	MRPL28	RPL37A	MRPS35	RRP1	MRPL20	DDX51	RPL10A	RRP8	FCF1																																																																										
ZBTB46	AP2A2	EHMT1	FBXW11	MBD3	EHMT2	FBXL17	GATAD2A	SNRNP200	WIZ	SUFU	MTA1	BTRC	AP2A1	GATAD2B	ZBTB10																																																																																																																																																						
BUB3	ZFC3H1	CCT6A	ACTA2	KCTD20	CDC27	CASC5	ACTBL2	CCT3	CCT4	BTBD10	CCT5	ZNF207	CCT6B	CCT8	TCP1	CCT2	CDC20	CDC23	CCT7	BUB1B	BUB1																																																																																																																																																
TMEM48	C3AR1	APLNR	IPPK	GNAI3	ERGIC3	CLCA2	TSPAN5	IL27RA	ZNRF4	TNFRSF8	LRRTM1	SLC39A4	GDPD5	SLC7A1	UPK1A	DPEP1																																																																																																																																																					
C1orf183	CDC42BPB	DNASE1L2	C14orf145	CDC42BPA																																																																																																																																																																	
PDHB	PDK3	PPP3R1	BANP	PDK2	PDK1	PDHA1	FHL2	STAT5A	FOXD4	PPP3CA	PPP3CB	DLAT	PDHX	DLD	PPP3CC																																																																																																																																																						
HS6ST1	DEFA5	CHRNA9	INSL5	DEFA1	NRG1	CRP	B3GNT3	FAM19A4																																																																																																																																																													
RABL2A	ALMS1	MTO1	BRCA2	RPP25	CCDC34	FIGNL1	FHIT	SEC23IP																																																																																																																																																													
MELK	PLAUR	P4HA2	PROZ	PCDHGA5	IL13RA2	CD79B	RHPN1	SNX21	MLST8	SPACA1	CBWD1	HAVCR2																																																																																																																																																									
RAP1B	LPPR1	RASL10A	PLTP	GRPR	TMEM206	RAP1GDS1																																																																																																																																																															
RPS15	ZC3HAV1	RPS2	FGF8	HIST1H1T	ZNF324B	HNRNPA1	HIST1H1A	PDGFB	RRS1	BHLHA15	CASQ2	HIST1H1E	H2AFX	ZBTB48	SART3	GLTSCR2	ZNF169	MAK16	PRR11																																																																																																																																																		
MSL1	MSL3	AHCYL2	MSL2	GMNN	PBK	MSL3P1	MYST1																																																																																																																																																														
CYTIP	HBB	CYTH2	FAM175B	CYTH3	EDEM2	CYTH1																																																																																																																																																															
CBX6	DCAF7	ZNF214	PCDH20	PCDHGB4	PCDHGA5	PCGF2	PCDHB11	APP	PCDHB16	GPR173	SFTPC	PHC1																																																																																																																																																									
MYL3	IQGAP1	MYH14	MYH10	MYH9	MYO18A																																																																																																																																																																
ASGR2	HSPA5	COX1	TMEM214	PARVG	FKRP	SOAT1	LPHN3	TTYH3	LMBR1	RPL23	SLC38A9	LMAN2L	TIMP3	TMPPE	GOLGA5	ZDHHC18	JMJD8	MFSD8	SERINC1																																																																																																																																																		
LAPTM4B	TMEM231	DLK1	TNFRSF10A	FAM134B	TNFRSF10B	SLCO6A1	LYPD3	PCDHAC2	IL20RA	ENTPD7																																																																																																																																																											
IRF2	IRF2BPL	FOXK2	CTSS	IRF2BP1	C10orf18	FOXK1	IRF2BP2	HCFC2																																																																																																																																																													
SNRNP200	SNRPF	SNRPG	PRPF4	GPBP1L1	ECD	C16orf57	SNRPE	GPR156	TSSC4	C20orf4	C2orf3	CDH5	ZBTB46	PRPF3	SNRPN	CD2BP2	KIAA1143	SNRNP40	PRPF19	DDX23	EAPP																																																																																																																																																
FAM91A1	FGF8	CHRM4	HLA-B	TXNIP	C17orf75	ZNF397	SNX21	RNF19B	FAS	AIFM1																																																																																																																																																											
KLHL33	CCT6A	HSPD1	CCT3	CCT4	CCT5	CCT6B	CCT8	TCP1	CCT2	TUBA4A	TUBB1	CCT7																																																																																																																																																									
LRP12	KIR3DL2	ADAM33	FAM189B	HTR3A	ZNRF4	ACCN4	TMED6	KLRAP1	SCNN1D	PSG1	GLRA2	TCTN2	IL17RC	DEFA1	MRAP2	SPINT2	MPPE1																																																																																																																																																				
GAP43	PCDHGC3	S1PR2	CCR1	SLC25A41	GDE1	MARVELD2	MED21	BIRC2	GJB7	TMEM185A	PCK2	CYP2S1	CCNL2	TIGD5	KIFAP3																																																																																																																																																						
EEF1D	C1QBP	BATF3	KIAA0564	KTN1	TUBB3	RRBP1	ABTB1	VARS	EEF1G	TUBB8	RNGTT	EEF1A2	GSG2	ANGEL2	AHCYL2	EEF1B2	XRCC6BP1	MLLT6	C18orf25	EEF1A1	CARS	PRAME	MAP1B																																																																																																																																														
DEFB1	NMT1	FAM172A	PMPCB	IDE	PMPCA	PM20D2	NMT2	FBXW5																																																																																																																																																													
POTEKP	C14orf105	RNF217	MFF	RAB23	COBL	BACH1	GC																																																																																																																																																														
ATRIP	KIR3DL2	PNKD	ST6GAL1	MUL1	FZD10	PEX14	ATR	CD70																																																																																																																																																													
NCSTN	VASN	RRAS	EPHA2	AHNAK2	ALOX5	PAG1	SRC	EEF1A2	PTPRG	YES1	EEPD1	RAP2A	MICAL1	ACTA1	NCAM1																																																																																																																																																						
LPCAT4	USP33	DUSP14	CHRM4	SCGB2A2	SPG7	TMEM25	DSG4	HAVCR2																																																																																																																																																													
MSL2	MSL3	HBB	HBA2	IGHG2	MSL1	MYST1																																																																																																																																																															
MZT2A	LGALS3BP	TUBG2	TUBGCP5	MZT1	TXNDC12																																																																																																																																																																
CTR9	NCAPH2	MBIP	CDC73	ZC3H18	SUGP1	HIST1H1E	LYPD4	APBA3	TCEANC2	MYLIP	YAF2	TULP2	LYZL1																																																																																																																																																								
VPS13C	FAF2	RAB30	IER3IP1	UBXN4	RNF19B	RAB9A	HMGCLL1	DNAJC7	FAM78B	C4orf6	ARPC5	LGALS12	VAPA	VAPB	RAB1A																																																																																																																																																						
C20orf70	SNRPF	UQCRQ	PLEKHG6	ZNF491	RHOBTB1	FRMD1	KIR2DS2	ACAD9																																																																																																																																																													
AAMP	RPL10	AEN	ACE2	INPP5K	ASAH1	PTPRU	WNK1																																																																																																																																																														
TCEANC2	SLC4A1AP	ANKRD17	UBXN7	UBE2R2	CTR9	KIAA1033	HTATSF1	PHKA2	VPRBP	CDC34	FAM21B	RAD18	DCAF16	WDR70	PPM1G	PHKG2	C18orf25	ARIH1	ANKHD1-EIF4EBP3																																																																																																																																																		
FBXL14	CUL1	DAAM1	COPS2	AAGAB	SEC11C	SUGT1	CRYZL1	GNB2	PPM1A	SKP1	SPCS2	GPS1	DICER1	FSTL1	ITPR1	TTC9C	COPS6	COPS3	KLRAQ1	COPS7A																																																																																																																																																	
TOR1B	GHITM	KLRG2	CD1B	FBXO6	TNFSF8	ADPGK	LMAN2L	GIMAP2	MGAT4C	HLA-DPA1																																																																																																																																																											
OLFM2	FUT11	N4BP2L2	PEX6	HAUS8	GALNS	CBY1	CTDNEP1	OLFM3	C1orf103	C15orf39	OLFM1	GPATCH8	VCPIP1	DVL2	KDM5C	SDF2L1	NCOR1	DNAJB9	RNF40	ZFHX4	ZNF507	BANP	MSTO1	BMP7	FEM1B	EGFL7	KIAA0913	USP54	METTL3	TUBB1	DPYSL4	DTNB																																																																																																																																					
