rnaseq_profile_id,donor_id,organism,donor_age,genotype_driver,genotype_reporter,cell_reporter,cell_prep_sample_id,sampling_region,sample_id,sample_type,facs_well,facs_container,rna_amplification,rna_amplification_set,amplified_quantity_ng,library_prep,library_prep_set,library_prep_avg_size_bp,library_prep_quantification_fmol,tube_sent_for_sequencing,batch_sent_for_sequencing,rnaseq_profile_total_reads,rnaseq_profile_percent_reads_aligned_to_mrna,rnaseq_profile_percent_reads_aligned_to_ncrna,rnaseq_profile_percent_reads_aligned_to_genome_only,rnaseq_profile_percent_reads_aligned_to_synthetic_constructs,rnaseq_profile_percent_reads_aligned_to_ecoli,rnaseq_profile_percent_reads_not_aligned,fpkm>0_gene_count,fpkm>1_gene_count,fpkm>4_gene_count,fpkm>8_gene_count,fpkm>16_gene_count,fpkm>32_gene_count,fpkm>64_gene_count
531021344,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522134398,Mouse ALM - L1,530702533,cell,F2S4_160601_015_A01,F2S4_160601_015,A8S4_160608_01_A10,A8S4_160608_01,3.98595092,L8S4_160614_01_A10,L8S4_160614_01,446,108.8038612,LS-15330,RSC-027,2764628,62.7,3.09,13.1,0.176,0.161,20.773,8656,6973,5893,5219,4320,3104,1863
531021346,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522132547,Mouse ALM - L6,530702525,cell,F2S4_160601_014_H01,F2S4_160601_014,A8S4_160608_01_H09,A8S4_160608_01,8.145138037,L8S4_160614_01_H09,L8S4_160614_01,449,132.926938,LS-15330,RSC-027,2554743,79.6,2.47,4.21,0.239,0.0698,13.4112,9752,8200,6969,5962,4392,2972,1825
531021348,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522132547,Mouse ALM - L6,530702517,cell,F2S4_160601_014_G01,F2S4_160601_014,A8S4_160608_01_G09,A8S4_160608_01,7.85107362,L8S4_160614_01_G09,L8S4_160614_01,484,84.85150045,LS-15330,RSC-027,2490015,77,2.69,5.56,0.252,0.0667,14.4313,10069,8456,7089,5948,4392,2962,1887
531021350,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522134398,Mouse ALM - L1,530702509,cell,F2S4_160601_014_F01,F2S4_160601_014,A8S4_160608_01_F09,A8S4_160608_01,3.223619632,L8S4_160614_01_F09,L8S4_160614_01,465,74.36358256,LS-15330,RSC-027,2593345,72.2,3.21,7.84,0.531,0.207,16.012,7699,6102,5168,4655,3944,2937,1725
531021352,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522134398,Mouse ALM - L1,530702501,cell,F2S4_160601_014_E01,F2S4_160601_014,A8S4_160608_01_E09,A8S4_160608_01,6.449953988,L8S4_160614_01_E09,L8S4_160614_01,487,68.22260622,LS-15330,RSC-027,2219136,72.8,3.02,8.13,0.151,0.102,15.797,9824,8161,6803,5830,4501,2983,1840
531021354,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522134398,Mouse ALM - L1,530702493,cell,F2S4_160601_014_D01,F2S4_160601_014,A8S4_160608_01_D09,A8S4_160608_01,2.776058282,L8S4_160614_01_D09,L8S4_160614_01,439,101.2685844,LS-15330,RSC-027,2695414,67.8,3.91,10.2,0.508,0.24,17.342,7877,6254,5226,4679,3985,3086,1875
531021356,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522134398,Mouse ALM - L1,530702485,cell,F2S4_160601_014_C01,F2S4_160601_014,A8S4_160608_01_C09,A8S4_160608_01,4.786196319,L8S4_160614_01_C09,L8S4_160614_01,443,102.6552099,LS-15330,RSC-027,2460103,75.1,2.7,7.15,0.276,0.176,14.598,8963,7452,6439,5747,4740,3107,1899
531021358,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522134398,Mouse ALM - L1,530702477,cell,F2S4_160601_014_B01,F2S4_160601_014,A8S4_160608_01_B09,A8S4_160608_01,4.154907975,L8S4_160614_01_B09,L8S4_160614_01,437,105.7119173,LS-15330,RSC-027,2431641,71.3,3.03,8.83,0.231,0.178,16.431,8921,7318,6171,5441,4501,3163,1994
531021360,520815395,Mus musculus,P57,Slc32a1-IRES-Cre,Ai14,cre reporter positive,522134398,Mouse ALM - L1,530702469,cell,F2S4_160601_014_A01,F2S4_160601_014,A8S4_160608_01_A09,A8S4_160608_01,5.451763804,L8S4_160614_01_A09,L8S4_160614_01,465,121.4238568,LS-15330,RSC-027,2567145,74.8,2.8,6.31,0.225,0.106,15.759,9407,7749,6497,5603,4366,2924,1791
531021362,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702461,cell,F2S4_160531_014_H01,F2S4_160531_014,A8S4_160608_01_H08,A8S4_160608_01,8.421165644,L8S4_160614_01_H08,L8S4_160614_01,440,132.8521874,LS-15330,RSC-027,2487382,75.1,2.76,6.61,0.245,0.0966,15.1884,10029,8328,7042,6114,4606,3106,1882
531021364,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702453,cell,F2S4_160531_014_G01,F2S4_160531_014,A8S4_160608_01_G08,A8S4_160608_01,12.19053681,L8S4_160614_01_G08,L8S4_160614_01,433,120.3255407,LS-15330,RSC-027,2575245,77.6,2.87,6.45,0.088,0.0681,12.9239,11351,9664,7917,6408,4614,3043,1801
531021366,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702445,cell,F2S4_160531_014_F01,F2S4_160531_014,A8S4_160608_01_F08,A8S4_160608_01,3.437346626,L8S4_160614_01_F08,L8S4_160614_01,479,114.7528995,LS-15330,RSC-027,2464044,66.3,3.77,10.5,0.162,0.215,19.053,8898,7278,6100,5378,4449,3149,1934
531021368,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702437,cell,F2S4_160531_014_E01,F2S4_160531_014,A8S4_160608_01_E08,A8S4_160608_01,11.88552147,L8S4_160614_01_E08,L8S4_160614_01,473,94.02523597,LS-15330,RSC-027,2492264,77.7,2.45,6.43,0.124,0.0685,13.2275,11028,9325,7711,6303,4574,2960,1759
531021370,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702429,cell,F2S4_160531_014_D01,F2S4_160531_014,A8S4_160608_01_D08,A8S4_160608_01,7.270076687,L8S4_160614_01_D08,L8S4_160614_01,451,92.0318854,LS-15330,RSC-027,2530944,73.4,3.13,7.23,0.136,0.147,15.957,9779,8076,6664,5656,4346,2831,1768
531021372,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702421,cell,F2S4_160531_014_C01,F2S4_160531_014,A8S4_160608_01_C08,A8S4_160608_01,2.754800613,L8S4_160614_01_C08,L8S4_160614_01,442,76.43945369,LS-15330,RSC-027,2602569,70.4,4.7,8.28,0.204,0.368,16.048,7904,6381,5434,4851,4061,3113,1888
531021374,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702413,cell,F2S4_160531_014_B01,F2S4_160531_014,A8S4_160608_01_B08,A8S4_160608_01,10.01719325,L8S4_160614_01_B08,L8S4_160614_01,445,96.8091387,LS-15330,RSC-027,2686304,74.8,3.02,6.23,0.133,0.0896,15.7274,10726,8931,7339,6074,4348,2904,1817
531021376,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702405,cell,F2S4_160531_014_A01,F2S4_160531_014,A8S4_160608_01_A08,A8S4_160608_01,5.138420245,L8S4_160614_01_A08,L8S4_160614_01,462,124.5166427,LS-15330,RSC-027,2430395,63.5,3.27,12,0.147,0.149,20.934,9471,7818,6486,5634,4503,2923,1793
531021378,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702397,cell,F2S4_160531_013_H01,F2S4_160531_013,A8S4_160608_01_H07,A8S4_160608_01,7.981748466,L8S4_160614_01_H07,L8S4_160614_01,415,104.6273166,LS-15330,RSC-027,2381835,57.2,2.69,8.62,0.309,0.119,31.062,9455,7856,6635,5806,4615,2977,1793
531021380,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702389,cell,F2S4_160531_013_G01,F2S4_160531_013,A8S4_160608_01_G07,A8S4_160608_01,7.776303681,L8S4_160614_01_G07,L8S4_160614_01,411,98.2763414,LS-15330,RSC-027,2744662,76.3,2.56,5.47,0.165,0.15,15.355,9544,7820,6505,5595,4334,2878,1806
531021382,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702381,cell,F2S4_160531_013_F01,F2S4_160531_013,A8S4_160608_01_F07,A8S4_160608_01,10.44740798,L8S4_160614_01_F07,L8S4_160614_01,415,104.9135994,LS-15330,RSC-027,2532725,72.4,2.95,8.8,0.117,0.0914,15.6416,11095,9118,7485,6302,4631,3112,1912
531021384,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702373,cell,F2S4_160531_013_E01,F2S4_160531_013,A8S4_160608_01_E07,A8S4_160608_01,3.613849693,L8S4_160614_01_E07,L8S4_160614_01,430,77.95782661,LS-15330,RSC-027,2678480,65.7,3.42,11.5,0.245,0.276,18.859,8211,6350,5368,4739,4015,3120,1881
531021386,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702365,cell,F2S4_160531_013_D01,F2S4_160531_013,A8S4_160608_01_D07,A8S4_160608_01,6.156809816,L8S4_160614_01_D07,L8S4_160614_01,412,92.61102159,LS-15330,RSC-027,2556871,71.9,3.41,8.24,0.15,0.139,16.161,9449,7738,6479,5544,4376,2862,1796
531021388,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702357,cell,F2S4_160531_013_C01,F2S4_160531_013,A8S4_160608_01_C07,A8S4_160608_01,10.19111963,L8S4_160614_01_C07,L8S4_160614_01,471,108.1990064,LS-15330,RSC-027,2597292,73.7,2.87,6.08,0.0933,0.0752,17.1815,10592,8841,7299,6042,4359,2962,1847
531021390,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702349,cell,F2S4_160531_013_B01,F2S4_160531_013,A8S4_160608_01_B07,A8S4_160608_01,6.587622699,L8S4_160614_01_B07,L8S4_160614_01,461,115.6288351,LS-15330,RSC-027,2813317,74,2.8,7.5,0.152,0.134,15.414,9898,8158,6848,5957,4561,3039,1902
531021392,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702341,cell,F2S4_160531_013_A01,F2S4_160531_013,A8S4_160608_01_A07,A8S4_160608_01,12.56365031,L8S4_160614_01_A07,L8S4_160614_01,474,131.9252213,LS-15330,RSC-027,2501755,79.6,2.45,5.17,0.112,0.051,12.617,11146,9490,7805,6242,4509,3023,1778
531021410,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702293,cell,F2S4_160531_012_H01,F2S4_160531_012,A8S4_160608_01_H05,A8S4_160608_01,3.672607362,L8S4_160614_01_H05,L8S4_160614_01,455,112.1511516,LS-15330,RSC-027,2177484,62.8,2.68,13.5,0.514,0.203,20.303,8410,6897,5793,5125,4279,3132,1880
531021412,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702285,cell,F2S4_160531_012_G01,F2S4_160531_012,A8S4_160608_01_G05,A8S4_160608_01,0.605245399,L8S4_160614_01_G05,L8S4_160614_01,501,82.57380152,LS-15330,RSC-027,2764670,44.4,4.84,20.4,1.16,0.89,28.31,4894,3558,2863,2595,2313,2014,1651
531021414,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702277,cell,F2S4_160531_012_F01,F2S4_160531_012,A8S4_160608_01_F05,A8S4_160608_01,3.334417178,L8S4_160614_01_F05,L8S4_160614_01,508,93.96664762,LS-15330,RSC-027,2549910,68.7,2.97,8.87,0.266,0.201,18.993,8265,6712,5704,5063,4245,3159,1914
531021416,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702269,cell,F2S4_160531_012_E01,F2S4_160531_012,A8S4_160608_01_E05,A8S4_160608_01,3.044079755,L8S4_160614_01_E05,L8S4_160614_01,513,103.6564746,LS-15330,RSC-027,2435593,68.2,3.27,8.95,0.224,0.221,19.135,7939,6432,5472,4904,4104,3090,1895
531021418,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702261,cell,F2S4_160531_012_D01,F2S4_160531_012,A8S4_160608_01_D05,A8S4_160608_01,1.177407975,L8S4_160614_01_D05,L8S4_160614_01,449,82.52230732,LS-15330,RSC-027,2627549,65.5,4.56,9.89,0.482,0.535,19.033,5715,4327,3617,3289,2874,2398,1798
531021420,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702253,cell,F2S4_160531_012_C01,F2S4_160531_012,A8S4_160608_01_C05,A8S4_160608_01,4.493466258,L8S4_160614_01_C05,L8S4_160614_01,470,95.69076476,LS-15330,RSC-027,2245591,73.6,3.37,6.34,0.153,0.185,16.352,8546,7147,6092,5345,4410,3040,1938
531021422,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702245,cell,F2S4_160531_012_B01,F2S4_160531_012,A8S4_160608_01_B05,A8S4_160608_01,3.923328221,L8S4_160614_01_B05,L8S4_160614_01,489,94.26342561,LS-15330,RSC-027,2143995,69.7,3.09,9.2,0.281,0.174,17.555,7943,6556,5589,4929,4088,2868,1750
531021424,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630732,Mouse ALM - L6,530702237,cell,F2S4_160531_012_A01,F2S4_160531_012,A8S4_160608_01_A05,A8S4_160608_01,5.694984663,L8S4_160614_01_A05,L8S4_160614_01,495,107.7888701,LS-15330,RSC-027,2316335,73.7,2.75,7.46,0.151,0.118,15.821,9485,7863,6670,5818,4606,3033,1873
531021426,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702229,cell,F2S4_160531_011_H01,F2S4_160531_011,A8S4_160608_01_H04,A8S4_160608_01,0.943021472,L8S4_160614_01_H04,L8S4_160614_01,489,100.5672473,LS-15330,RSC-027,2250642,76.2,2.03,2.4,1.14,0.709,17.521,4492,3590,3213,3006,2782,2474,1995
531021428,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702221,cell,F2S4_160531_011_G01,F2S4_160531_011,A8S4_160608_01_G04,A8S4_160608_01,1.186748466,L8S4_160614_01_G04,L8S4_160614_01,466,68.66544128,LS-15330,RSC-027,2064191,53.3,2.81,8,0.874,0.641,34.375,4727,3607,3028,2780,2523,2188,1748
531021430,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702213,cell,F2S4_160531_011_F01,F2S4_160531_011,A8S4_160608_01_F04,A8S4_160608_01,9.388389571,L8S4_160614_01_F04,L8S4_160614_01,487,90.13802855,LS-15330,RSC-027,2377041,73.7,2.79,8.02,0.112,0.0798,15.2982,10554,8892,7405,6243,4537,2998,1811
531021432,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702205,cell,F2S4_160531_011_E01,F2S4_160531_011,A8S4_160608_01_E04,A8S4_160608_01,2.412239264,L8S4_160614_01_E04,L8S4_160614_01,471,82.91729307,LS-15330,RSC-027,969425,58.7,3.97,12.4,0.163,0.257,24.51,6914,6110,5150,4631,4008,3107,1982
531021434,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702197,cell,F2S4_160531_011_D01,F2S4_160531_011,A8S4_160608_01_D04,A8S4_160608_01,4.010567485,L8S4_160614_01_D04,L8S4_160614_01,486,70.11344044,LS-15330,RSC-027,2378958,73.1,2.92,6.6,0.0941,0.237,17.0489,8616,7175,6146,5474,4452,3114,1873
531021436,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702189,cell,F2S4_160531_011_C01,F2S4_160531_011,A8S4_160608_01_C04,A8S4_160608_01,6.32291411,L8S4_160614_01_C04,L8S4_160614_01,505,84.66794386,LS-15330,RSC-027,2659583,73.9,2.58,7.27,0.174,0.148,15.928,9863,8273,7076,6184,4684,3093,1837
531021438,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702181,cell,F2S4_160531_011_B01,F2S4_160531_011,A8S4_160608_01_B04,A8S4_160608_01,10.03707055,L8S4_160614_01_B04,L8S4_160614_01,398,151.7985395,LS-15330,RSC-027,2960785,76.3,2.78,5.41,0.0945,0.0903,15.3252,11401,9510,7909,6481,4703,3145,1857
531021440,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702173,cell,F2S4_160531_011_A01,F2S4_160531_011,A8S4_160608_01_A04,A8S4_160608_01,5.85690184,L8S4_160614_01_A04,L8S4_160614_01,490,119.5261925,LS-15330,RSC-027,2344639,72,3.01,8.82,0.261,0.139,15.77,9798,8238,7085,6284,4854,3181,1808
531021442,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702165,cell,F2S4_160531_010_H01,F2S4_160531_010,A8S4_160608_01_H03,A8S4_160608_01,5.239923313,L8S4_160614_01_H03,L8S4_160614_01,412,84.71599175,LS-15330,RSC-027,2727427,60.3,2.6,13.5,0.153,0.211,23.236,9088,7452,6207,5386,4329,3010,1799
531021444,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702157,cell,F2S4_160531_010_G01,F2S4_160531_010,A8S4_160608_01_G03,A8S4_160608_01,5.359371166,L8S4_160614_01_G03,L8S4_160614_01,446,108.6011824,LS-15330,RSC-027,2577717,68.3,3.44,10.1,0.143,0.167,17.85,8965,7351,6224,5470,4418,3063,1914
531021446,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702149,cell,F2S4_160531_010_F01,F2S4_160531_010,A8S4_160608_01_F03,A8S4_160608_01,11.33567485,L8S4_160614_01_F03,L8S4_160614_01,442,102.7831136,LS-15330,RSC-027,2410043,74.9,2.58,5.35,0.196,0.112,16.862,10064,8606,7246,6164,4513,3066,1795
531021448,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702141,cell,F2S4_160531_010_E01,F2S4_160531_010,A8S4_160608_01_E03,A8S4_160608_01,0.87791411,L8S4_160614_01_E03,L8S4_160614_01,421,75.62084926,LS-15330,RSC-027,2331185,53.7,4.55,13.8,0.654,1.67,25.626,4103,2756,2220,2036,1845,1614,1379
531021450,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702133,cell,F2S4_160531_010_D01,F2S4_160531_010,A8S4_160608_01_D03,A8S4_160608_01,4.952300613,L8S4_160614_01_D03,L8S4_160614_01,467,116.4322636,LS-15330,RSC-027,2589142,72.2,2.91,7.99,0.156,0.16,16.584,8839,7344,6327,5655,4669,3087,1898
531021452,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702125,cell,F2S4_160531_010_C01,F2S4_160531_010,A8S4_160608_01_C03,A8S4_160608_01,5.567254601,L8S4_160614_01_C03,L8S4_160614_01,456,131.384859,LS-15330,RSC-027,2331459,69.8,3.18,9.07,0.155,0.15,17.645,9288,7744,6536,5708,4524,2987,1881
531021454,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702117,cell,F2S4_160531_010_B01,F2S4_160531_010,A8S4_160608_01_B03,A8S4_160608_01,5.529248466,L8S4_160614_01_B03,L8S4_160614_01,481,123.4091184,LS-15330,RSC-027,1883086,70.1,3.03,9.01,0.154,0.141,17.565,8785,7378,6228,5492,4442,2959,1895
531021456,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702109,cell,F2S4_160531_010_A01,F2S4_160531_010,A8S4_160608_01_A03,A8S4_160608_01,5.36493865,L8S4_160614_01_A03,L8S4_160614_01,500,143.2147067,LS-15330,RSC-027,2382506,75,2.84,7.35,0.3,0.115,14.395,8950,7530,6508,5819,4654,3023,1812
531021458,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702101,cell,F2S4_160531_009_H01,F2S4_160531_009,A8S4_160608_01_H02,A8S4_160608_01,1.16291411,L8S4_160614_01_H02,L8S4_160614_01,475,135.701652,LS-15330,RSC-027,2617466,71.4,2.89,7.34,0.356,0.177,17.837,10231,8010,6582,5751,4605,3068,1837
531021460,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702093,cell,F2S4_160531_009_G01,F2S4_160531_009,A8S4_160608_01_G02,A8S4_160608_01,2.39006135,L8S4_160614_01_G02,L8S4_160614_01,425,113.0600337,LS-15330,RSC-027,2408292,61.4,3.87,14.3,0.325,0.315,19.79,8657,7071,5967,5247,4377,3249,1922
531021462,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702085,cell,F2S4_160531_009_F01,F2S4_160531_009,A8S4_160608_01_F02,A8S4_160608_01,4.878542945,L8S4_160614_01_F02,L8S4_160614_01,465,125.153817,LS-15330,RSC-027,2386346,71,3.24,7.98,0.163,0.193,17.424,8951,7381,6212,5454,4414,2888,1833
531021464,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702077,cell,F2S4_160531_009_E01,F2S4_160531_009,A8S4_160608_01_E02,A8S4_160608_01,3.238895706,L8S4_160614_01_E02,L8S4_160614_01,441,136.7237248,LS-15330,RSC-027,2572760,66.3,3.36,10.4,0.219,0.328,19.393,8614,7020,5973,5298,4365,3215,1923
531021466,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702069,cell,F2S4_160531_009_D01,F2S4_160531_009,A8S4_160608_01_D02,A8S4_160608_01,4.323865031,L8S4_160614_01_D02,L8S4_160614_01,404,118.1262163,LS-15330,RSC-027,2679403,71.3,3.82,6.93,0.259,0.308,17.383,8286,6739,5679,5004,4125,2946,1860
531021468,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702061,cell,F2S4_160531_009_C01,F2S4_160531_009,A8S4_160608_01_C02,A8S4_160608_01,4.512745399,L8S4_160614_01_C02,L8S4_160614_01,418,102.8500625,LS-15330,RSC-027,2548034,60.4,3.72,14.5,0.229,0.294,20.857,8579,6889,5731,5028,4203,3158,1842
531021470,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702053,cell,F2S4_160531_009_B01,F2S4_160531_009,A8S4_160608_01_B02,A8S4_160608_01,4.663619632,L8S4_160614_01_B02,L8S4_160614_01,457,114.4154897,LS-15330,RSC-027,2435706,64.5,3.61,12,0.207,0.247,19.436,8655,7019,5913,5257,4351,3195,1907
531021472,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702045,cell,F2S4_160531_009_A01,F2S4_160531_009,A8S4_160608_01_A02,A8S4_160608_01,2.718404908,L8S4_160614_01_A02,L8S4_160614_01,460,110.08854,LS-15330,RSC-027,2328540,64.4,3.76,10.7,0.382,0.463,20.295,7256,5864,4975,4454,3789,2969,1861
531021474,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630720,Mouse ALM - L2/3,530702037,cell,F2S4_160531_008_H01,F2S4_160531_008,A8S4_160608_01_H01,A8S4_160608_01,2.223220859,L8S4_160614_01_H01,L8S4_160614_01,447,135.8119089,LS-15330,RSC-027,2375224,66.9,3.61,9.95,0.178,0.348,19.014,7231,5819,4924,4414,3867,3091,2025
531021476,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630720,Mouse ALM - L2/3,530702029,cell,F2S4_160531_008_G01,F2S4_160531_008,A8S4_160608_01_G01,A8S4_160608_01,3.204340491,L8S4_160614_01_G01,L8S4_160614_01,440,82.11757904,LS-15330,RSC-027,2633283,68.4,4.21,9.2,0.104,0.237,17.849,7994,6509,5491,4864,4067,3053,1859
531021478,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702021,cell,F2S4_160531_008_F01,F2S4_160531_008,A8S4_160608_01_F01,A8S4_160608_01,6.901702454,L8S4_160614_01_F01,L8S4_160614_01,457,111.5157659,LS-15330,RSC-027,2388439,74.7,2.7,7.13,0.176,0.107,15.187,9738,8164,6940,5979,4485,2962,1828
531021480,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702013,cell,F2S4_160531_008_E01,F2S4_160531_008,A8S4_160608_01_E01,A8S4_160608_01,2.000935583,L8S4_160614_01_E01,L8S4_160614_01,441,99.17810698,LS-15330,RSC-027,2636392,61.3,3.88,13.4,0.135,0.517,20.768,6914,5351,4539,4098,3567,2916,2145
531021482,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530702005,cell,F2S4_160531_008_D01,F2S4_160531_008,A8S4_160608_01_D01,A8S4_160608_01,3.709555215,L8S4_160614_01_D01,L8S4_160614_01,449,88.95689491,LS-15330,RSC-027,2497205,75.6,3.04,5.25,0.205,0.224,15.681,7825,6425,5508,4873,4118,3069,1901
531021484,520815390,Mus musculus,P56,Slc32a1-IRES-Cre,Ai14,cre reporter positive,521630726,Mouse ALM - L1,530701997,cell,F2S4_160531_008_C01,F2S4_160531_008,A8S4_160608_01_C01,A8S4_160608_01,8.95541411,L8S4_160614_01_C01,L8S4_160614_01,488,143.1070462,LS-15330,RSC-027,2622445,79.9,2.53,5.89,0.115,0.0628,11.5022,10269,8869,7751,6629,4830,3187,1727
