rnaseq_profile_id,donor_id,donor_age,genotype_driver,genotype_reporter,cell_reporter,cell_prep_sample_id,sampling_region,slice_index,slice_id,slice_name,cell_id,rnaseq_profile_total_reads,rnaseq_profile_percent_reads_aligned_to_mrna,rnaseq_profile_percent_reads_aligned_to_ncrna,rnaseq_profile_percent_reads_aligned_to_genome_only,subclass,subclass_order,subclass_color,broad_class,broad_class_order,broad_class_color
497123805,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373539,Mouse LGN - Core,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390641,2447930,48.3,3.79,23,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123806,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373539,Mouse LGN - Core,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390642,2351158,60.7,3.35,15,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123807,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373539,Mouse LGN - Core,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390643,2166735,51.6,3.59,20.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123808,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390644,2304185,51.6,3.77,20.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123809,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390645,3407480,41.3,3.95,26.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123810,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390646,2294947,48.5,4.01,22.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123811,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390647,2674464,48.5,3.79,23.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123812,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390648,3036815,49.6,4,21.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123813,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390649,2138887,34.6,4.5,31.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123814,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390650,2704248,60,3.53,15.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123815,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390651,2335152,42.2,4.32,26.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123816,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390652,2662604,44.3,4.11,25.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123817,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390653,2277255,36.5,4.53,30.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123818,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390654,2213561,47.6,3.69,21,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123819,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390655,2750293,30.6,4.44,33.8,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497123820,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390656,2901866,39.1,4.69,22.3,Olig1_Pdgfra,21,#505050,Olig1,6,#333333
497123821,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390657,2296169,43.9,4.62,20.8,Olig1_Pdgfra,21,#505050,Olig1,6,#333333
497123822,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390658,3337993,38.3,4.01,30.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123823,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489373676,Mouse LGN - Shell,10,489353434,Snap25-IRES2-Cre;Ai14-213715.10.01,501390659,2520305,30,4.26,33.9,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497123824,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390660,2319362,52.7,3.82,16.9,Olig1_Pdgfra,21,#505050,Olig1,6,#333333
497123825,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390661,2152109,59.3,3.52,15.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123826,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390662,2386238,60.4,3.21,15.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123827,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390663,2773748,56,3.62,17.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123828,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390664,2411953,40.9,3.87,27.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123829,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390665,2549415,54.9,3.26,19.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123830,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390666,2455100,51.1,3.56,21.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123831,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390667,2922859,49,3.56,22.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123832,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390668,3879850,56.8,3.39,17.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123833,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390669,2090981,48.3,4.32,19.9,Olig1_Pdgfra,21,#505050,Olig1,6,#333333
497123834,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390670,2109377,62.8,3.08,13.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123835,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390671,2309134,58.9,3.67,15.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123836,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390672,2552872,58.3,3.27,16.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123837,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390673,2199562,51.6,3.8,18.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123838,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390674,3405621,53.6,3.44,19.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123839,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374060,Mouse LGN - Core,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390675,2123129,53.7,3.32,18.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123840,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374190,Mouse LGN - Shell,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390676,2417717,56.2,3.62,16.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123841,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374190,Mouse LGN - Shell,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390677,2327324,43.4,3.85,25.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123842,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374190,Mouse LGN - Shell,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390678,2836754,58.3,3.49,13.7,Olig1_Pdgfra,21,#505050,Olig1,6,#333333
497123843,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374190,Mouse LGN - Shell,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390679,2590857,54.2,3.41,18.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123844,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374190,Mouse LGN - Shell,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390680,2426713,38.9,7.16,17.5,Gad2_Sepp1,5,#C77963,Gad2_Sepp1,2,#C77963
497123845,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374190,Mouse LGN - Shell,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390681,2310953,32.1,0.682,0.732,Gad2_Sepp1,5,#C77963,Gad2_Sepp1,2,#C77963
497123846,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374190,Mouse LGN - Shell,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390682,2430582,58.7,3.22,15.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123847,488448312,P55,Snap25-IRES2-Cre,Ai14,cre reporter positive,489374190,Mouse LGN - Shell,11,489353527,Snap25-IRES2-Cre;Ai14-213715.11.01,501390683,2480562,50.7,3.36,18.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123848,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390724,3239654,56,3.43,17.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123849,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390725,3214731,66.7,3.06,9.99,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497123850,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390726,3086818,65.5,3.18,11,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123851,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390727,3089653,50.4,3.68,20.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123852,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390728,3646366,59.5,4.74,7.37,Olig1_Opalin,23,#C8C8C8,Olig1,6,#333333
497123853,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390729,2433927,65.2,3.24,11.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123854,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390730,3487986,68.3,3.09,9.81,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497123855,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390731,2988798,55.8,3.33,16.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123856,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390732,2276350,54.4,3.29,17.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123857,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390733,3032901,49.6,3.14,21.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123858,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390734,2717376,65,3.12,11.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123859,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390735,2639658,67.4,2.41,7.15,Gad2_Zar1,14,#FFA500,Gad2_Syt4,4,#FFFF00
497123860,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390736,2552507,54.1,3.34,18.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123861,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390737,2611780,16.6,4.47,44.3,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497123862,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390738,2944506,50.7,3.42,22.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123863,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890587,Mouse LGN - Core,7,489890552,Snap25-IRES2-Cre;Ai14-213716.07.01,501390739,2823187,57.1,3.21,14.7,Gad2_Pthlh,10,#FDDCFF,Gad2_Chrna6,3,#FF0000
497123864,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390740,1579559,55.1,3.58,17.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123865,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390741,1692041,51.2,3.67,19.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123866,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390742,2083122,55.8,3.58,17.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123867,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390743,2384616,51.5,3.52,20.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123868,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390744,2490803,57.3,3.46,17.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123869,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390745,2189607,51.5,3.5,21.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123870,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390746,2296032,63.6,2.99,10.9,Olig1_Rassf10,22,#A0A0A0,Olig1,6,#333333
497123871,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390747,2846793,58.7,3.52,15,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123872,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390748,2601408,53.5,3.47,21,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123873,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390749,2335603,53.4,3.58,20.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123874,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390750,3154373,55.7,3.39,16.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123875,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390751,2400268,55.8,3.49,18.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123876,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390752,2631674,60.3,3.32,15.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123877,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390753,2216407,61.2,3.28,13.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123878,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390754,2760647,60.1,3.05,12.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123879,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890592,Mouse LGN - Core,8,489890562,Snap25-IRES2-Cre;Ai14-213716.08.01,501390755,3195026,53.3,3.5,18,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123880,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390788,1896854,58.6,3.26,17.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123881,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390789,2205632,58,3.56,16.6,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497123882,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390790,2262267,50.8,3.7,22,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123883,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390791,2222664,60.5,3.34,14.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123884,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390792,2524731,52.6,3.33,20.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123885,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390793,2426609,58.5,3.26,17.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123886,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390794,2503962,56.5,3.37,17.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123887,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390795,2562894,58.4,3.47,16.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123888,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390796,1199463,57.3,3.27,17.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123889,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390797,2008749,45.4,4.17,19.8,Olig1_Pdgfra,21,#505050,Olig1,6,#333333
497123890,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390798,2452172,58.5,3.34,16.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123891,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390799,2135443,54.7,3.22,19.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123892,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390800,2607928,55.1,3.38,19.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123893,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390801,2235493,56.7,3.23,17.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123894,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390802,1986263,56.7,3.7,16.2,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497123895,488448316,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,489890598,Mouse LGN - Core,9,489890572,Snap25-IRES2-Cre;Ai14-213716.09.01,501390803,2053313,64.3,3.35,12.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123896,488448320,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489891143,Mouse LGN - Core,9,489891113,Snap25-IRES2-Cre;Ai14-213717.09.01,501390844,1938357,55,3.42,18.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123897,488448320,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489891143,Mouse LGN - Core,9,489891113,Snap25-IRES2-Cre;Ai14-213717.09.01,501390845,2510977,55.6,3.6,18.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123898,488448320,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489891143,Mouse LGN - Core,9,489891113,Snap25-IRES2-Cre;Ai14-213717.09.01,501390846,2280354,46.3,3.45,21.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123899,488448320,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489891143,Mouse LGN - Core,9,489891113,Snap25-IRES2-Cre;Ai14-213717.09.01,501390847,3107103,32.3,3.99,32.6,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497123900,488448320,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489891143,Mouse LGN - Core,9,489891113,Snap25-IRES2-Cre;Ai14-213717.09.01,501390848,2419069,48,3.43,23.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123901,488448320,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489891143,Mouse LGN - Core,9,489891113,Snap25-IRES2-Cre;Ai14-213717.09.01,501390849,2846462,52.2,3.38,17.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497123902,488448320,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489891143,Mouse LGN - Core,9,489891113,Snap25-IRES2-Cre;Ai14-213717.09.01,501390850,3194683,41.6,3.86,26.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
