Symbol	 Ensemble  Acc 	GeneID
GDF10	ENSG00000107623.4	2662.0
GDF2	ENSG00000128802.3	2658.0
GDF3	ENSG00000184344.3	9573.0
GDF6	ENSG00000156466.8	392255.0
GDF7	ENSG00000143869.5	151449.0
GDF9	ENSG00000164404.4	2661.0
GDI2P1	ENSG00000229165.1	2667.0
GDI2P2	ENSG00000233994.2	100420259.0
GDNF	ENSG00000168621.10	2668.0
GDPD4	ENSG00000178795.5	220032.0
GDPD5	ENSG00000158555.10	81544.0
GEMIN2	ENSG00000092208.12	8487.0
GEMIN8P4	ENSG00000228175.2	492303.0
GET4	ENSG00000239857.2	51608.0
GFI1	ENSG00000162676.7	2672.0
GFI1B	ENSG00000165702.8	8328.0
GFOD1	ENSG00000145990.6	54438.0
GFOD1-AS1	ENSG00000237786.1	100874025.0
GFPT1	ENSG00000198380.8	2673.0
GFPT2	ENSG00000131459.8	9945.0
GFRA1	ENSG00000151892.10	2674.0
GFRA2	ENSG00000168546.6	2675.0
GFRAL	ENSG00000187871.2	389400.0
GGACT	ENSG00000134864.6	87769.0
GGCX	ENSG00000115486.7	2677.0
GGH	ENSG00000137563.7	8836.0
GGNBP1	ENSG00000204188.3	449520.0
GGPS1	ENSG00000152904.7	9453.0
GGTA1P	ENSG00000204136.6	2681.0
GGTA2P	ENSG00000237766.2	121328.0
GHITM	ENSG00000165678.15	27069.0
GHR	ENSG00000112964.9	2690.0
GHRL	ENSG00000157017.11	51738.0
GHRLOS	ENSG00000240288.3	100126793.0
GHSR	ENSG00000121853.3	2693.0
GIGYF1	ENSG00000146830.9	64599.0
GIMAP4	ENSG00000133574.5	55303.0
GIMAP6	ENSG00000133561.11	474344.0
GIMAP7	ENSG00000179144.4	168537.0
GIMD1	ENSG00000250298.1	100507096.0
GIPC2	ENSG00000137960.5	54810.0
GIT2	ENSG00000139436.16	9815.0
GJA10	ENSG00000135355.3	84694.0
GJA3	ENSG00000121743.3	2700.0
GJA4	ENSG00000187513.8	2701.0
GJA5	ENSG00000143140.6	2702.0
GJA8	ENSG00000121634.4	2703.0
GJA9	ENSG00000131233.8	81025.0
GJB2	ENSG00000165474.5	2706.0
GJB4	ENSG00000189433.5	127534.0
GJB5	ENSG00000189280.3	2709.0
GJB6	ENSG00000121742.11	10804.0
GJB7	ENSG00000164411.6	375519.0
GJC2	ENSG00000198835.3	57165.0
GJD4	ENSG00000177291.3	219770.0
GK2	ENSG00000196475.4	2712.0
GK3P	ENSG00000229894.2	2713.0
GK5	ENSG00000175066.11	256356.0
GKAP1	ENSG00000165113.8	80318.0
GKN2	ENSG00000183607.5	200504.0
GLB1	ENSG00000170266.11	2720.0
GLB1L	ENSG00000163521.11	79411.0
GLB1L2	ENSG00000149328.10	89944.0
GLB1L3	ENSG00000166105.11	112937.0
GLCCI1	ENSG00000106415.8	113263.0
GLI1	ENSG00000111087.5	2735.0
GLI2	ENSG00000074047.16	2736.0
GLI4	ENSG00000250571.2	2738.0
GLIPR2	ENSG00000122694.11	152007.0
GLIS1	ENSG00000174332.3	148979.0
GLIS3	ENSG00000107249.17	169792.0
GLIS3-AS1	ENSG00000237009.2	84850.0
GLMN	ENSG00000174842.12	11146.0
GLP1R	ENSG00000112164.5	2740.0
GLRA3	ENSG00000145451.8	8001.0
GLRB	ENSG00000109738.6	2743.0
GLRX	ENSG00000173221.9	2745.0
GLRX2	ENSG00000023572.4	51022.0
GLRXP3	ENSG00000118990.5	100132510.0
GLS	ENSG00000115419.8	2744.0
GLT1D1	ENSG00000151948.7	144423.0
GLT6D1	ENSG00000204007.2	360203.0
GLT8D1	ENSG00000016864.12	55830.0
GLT8D2	ENSG00000120820.8	83468.0
GLTP	ENSG00000139433.5	51228.0
GLTPP1	ENSG00000255138.1	645312.0
GLTSCR1L	ENSG00000112624.8	23506.0
GLUD1	ENSG00000148672.7	2746.0
GLUD1P3	ENSG00000250959.2	2749.0
GLUD1P7	ENSG00000227194.1	414212.0
GLUD1P8	ENSG00000232567.1	414213.0
GLUL	ENSG00000135821.12	2752.0
GLULP3	ENSG00000254572.2	401708.0
GLULP4	ENSG00000178723.7	392305.0
GLULP5	ENSG00000257915.1	100421694.0
GLULP6	ENSG00000215043.2	343981.0
GLYATL1	ENSG00000166840.9	92292.0
GLYATL1P1	ENSG00000255189.1	100129032.0
GLYATL1P2	ENSG00000254717.2	100129933.0
GLYATL2	ENSG00000156689.2	219970.0
GLYATL3	ENSG00000203972.5	389396.0
GLYCAM1	ENSG00000257780.1	644076.0
GM2AP1	ENSG00000241695.1	2761.0
GMCL1	ENSG00000087338.4	64395.0
GMCL1P1	ENSG00000244234.1	64396.0
GMEB1	ENSG00000162419.8	10691.0
GML	ENSG00000104499.2	2765.0
GMNC	ENSG00000205835.4	647309.0
GMNN	ENSG00000112312.5	51053.0
GMPPA	ENSG00000144591.13	29926.0
GMPPB	ENSG00000173540.8	29925.0
GMPR2	ENSG00000100938.13	51292.0
GMPS	ENSG00000163655.11	8833.0
GMPSP1	ENSG00000250471.2	728564.0
GNA12	ENSG00000146535.9	2768.0
GNAI1	ENSG00000127955.11	2770.0
GNAI2	ENSG00000114353.12	2771.0
GNAI2P2	ENSG00000231957.2	401646.0
GNAI3	ENSG00000065135.7	2773.0
GNAT2	ENSG00000134183.7	2780.0
GNAT3	ENSG00000214415.3	346562.0
GNB1	ENSG00000078369.13	2782.0
GNB2	ENSG00000172354.5	2783.0
GNB3	ENSG00000111664.6	2784.0
GNB4	ENSG00000114450.5	59345.0
GNG10	ENSG00000242616.3	2790.0
GNG11	ENSG00000127920.5	2791.0
GNG12-AS1	ENSG00000232284.3	100289178.0
GNG3	ENSG00000162188.5	2785.0
GNG4	ENSG00000168243.6	2786.0
GNG5	ENSG00000174021.6	2787.0
GNG5P1	ENSG00000213536.2	2789.0
GNG5P3	ENSG00000254949.1	100101932.0
GNG5P5	ENSG00000234590.1	100101935.0
GNGT1	ENSG00000127928.8	2792.0
GNL1	ENSG00000204590.8	2794.0
GNMT	ENSG00000124713.5	27232.0
GNPAT	ENSG00000116906.7	8443.0
GNPDA1	ENSG00000113552.11	10007.0
GNPDA2	ENSG00000163281.7	132789.0
GNPTAB	ENSG00000111670.10	79158.0
GNRH1	ENSG00000147437.5	2796.0
GNS	ENSG00000135677.6	2799.0
GOLGA1	ENSG00000136935.9	2800.0
GOLGA2	ENSG00000167110.12	2801.0
GOLGA2P1	ENSG00000205333.5	100418751.0
GOLGA3	ENSG00000090615.8	2802.0
GOLGA5P1	ENSG00000251215.1	100418736.0
GOLGA7	ENSG00000147533.12	51125.0
GOLGA7B	ENSG00000155265.6	401647.0
GOLGB1	ENSG00000173230.11	2804.0
GOLIM4	ENSG00000173905.4	27333.0
GOLM1	ENSG00000135052.12	51280.0
GOLPH3	ENSG00000113384.9	64083.0
GOLT1A	ENSG00000174567.7	127845.0
GOLT1B	ENSG00000111711.5	51026.0
GON4L	ENSG00000116580.14	54856.0
GORASP1	ENSG00000114745.9	64689.0
GORASP2	ENSG00000115806.8	26003.0
GOT1	ENSG00000120053.9	2805.0
GOT1L1	ENSG00000169154.4	137362.0
GOT2P1	ENSG00000231900.3	645538.0
GOT2P2	ENSG00000230849.2	391139.0
GOT2P3	ENSG00000233719.2	644138.0
GP5	ENSG00000178732.4	2814.0
GPALPP1	ENSG00000133114.13	55425.0
GPAM	ENSG00000119927.9	57678.0
GPANK1	ENSG00000204438.6	7918.0
GPAT2	ENSG00000186281.8	150763.0
GPATCH11	ENSG00000152133.10	253635.0
GPATCH2	ENSG00000092978.6	55105.0
GPATCH3	ENSG00000198746.8	63906.0
GPC1	ENSG00000063660.4	2817.0
GPC5-AS1	ENSG00000235984.1	100873969.0
GPC5-AS2	ENSG00000232885.1	100873970.0
GPC6	ENSG00000183098.6	10082.0
GPD1	ENSG00000167588.8	2819.0
GPD2	ENSG00000115159.11	2820.0
GPER1	ENSG00000164850.10	2852.0
GPIHBP1	ENSG00000182851.2	338328.0
GPLD1	ENSG00000112293.10	2822.0
GPN1	ENSG00000198522.9	11321.0
GPN2	ENSG00000142751.10	54707.0
GPN3P1	ENSG00000227465.1	100302689.0
GPR1	ENSG00000183671.8	2825.0
GPR107	ENSG00000148358.15	57720.0
GPR12	ENSG00000132975.6	2835.0
GPR137	ENSG00000173264.9	56834.0
GPR137B	ENSG00000077585.9	7107.0
GPR141	ENSG00000187037.4	353345.0
GPR146	ENSG00000164849.7	115330.0
GPR148	ENSG00000173302.5	344561.0
GPR149	ENSG00000174948.5	344758.0
GPR15	ENSG00000154165.3	2838.0
GPR150	ENSG00000178015.4	285601.0
GPR151	ENSG00000173250.2	134391.0
GPR155	ENSG00000163328.9	151556.0
GPR157	ENSG00000180758.10	80045.0
GPR158	ENSG00000151025.9	57512.0
GPR158-AS1	ENSG00000233642.1	100128811.0
GPR160	ENSG00000173890.12	26996.0
GPR161	ENSG00000143147.10	23432.0
GPR162	ENSG00000250510.3	27239.0
GPR17	ENSG00000144230.12	2840.0
GPR171	ENSG00000174946.5	29909.0
GPR18	ENSG00000125245.8	2841.0
GPR182	ENSG00000166856.1	11318.0
GPR183	ENSG00000169508.6	1880.0
GPR19	ENSG00000183150.3	2842.0
GPR20	ENSG00000204882.3	2843.0
GPR21	ENSG00000188394.6	2844.0
GPR22	ENSG00000172209.4	2845.0
GPR25	ENSG00000170128.2	2848.0
GPR26	ENSG00000154478.3	2849.0
GPR27	ENSG00000170837.2	2850.0
GPR3	ENSG00000181773.6	2827.0
GPR31	ENSG00000120436.3	2853.0
GPR33	ENSG00000214943.2	2856.0
GPR35	ENSG00000178623.7	2859.0
GPR37	ENSG00000170775.2	2861.0
GPR39	ENSG00000183840.5	2863.0
GPR45	ENSG00000135973.1	11250.0
GPR52	ENSG00000203737.2	9293.0
GPR55	ENSG00000135898.5	9290.0
GPR6	ENSG00000146360.7	2830.0
GPR61	ENSG00000156097.8	83873.0
GPR62	ENSG00000180929.4	118442.0
GPR75	ENSG00000119737.5	10936.0
GPR75-ASB3	ENSG00000115239.17	100302652.0
GPR78	ENSG00000155269.7	27201.0
GPR83	ENSG00000123901.4	10888.0
GPR84	ENSG00000139572.3	53831.0
GPR85	ENSG00000164604.8	54329.0
GPR87	ENSG00000138271.4	53836.0
GPR88	ENSG00000181656.6	54112.0
GPR89A	ENSG00000117262.14	653519.0
GPRIN1	ENSG00000169258.6	114787.0
GPRIN2	ENSG00000204175.4	9721.0
GPRIN3	ENSG00000185477.4	285513.0
GPSM2	ENSG00000121957.8	29899.0
GPSM3	ENSG00000213654.5	63940.0
GPX1	ENSG00000233276.2	2876.0
GPX6	ENSG00000198704.5	257202.0
GPX8	ENSG00000164294.9	493869.0
GRAMD1B	ENSG00000023171.10	57476.0
GRAMD1C	ENSG00000178075.15	54762.0
GRAMD3	ENSG00000155324.5	65983.0
GRAMD4P3	ENSG00000257608.1	100631248.0
GRASP	ENSG00000161835.6	160622.0
GRB10	ENSG00000106070.13	2887.0
GRB14	ENSG00000115290.5	2888.0
GREB1	ENSG00000196208.9	9687.0
GREM2	ENSG00000180875.4	64388.0
GRHL3	ENSG00000158055.11	57822.0
GRIA1	ENSG00000155511.13	2890.0
GRIA2	ENSG00000120251.14	2891.0
GRIFIN	ENSG00000236734.2	402635.0
GRIK2	ENSG00000164418.15	2898.0
GRIK4	ENSG00000149403.7	2900.0
GRIN3A	ENSG00000198785.4	116443.0
GRINA	ENSG00000178719.12	2907.0
GRIP1	ENSG00000155974.7	23426.0
GRK1	ENSG00000185974.6	6011.0
GRK4	ENSG00000125388.15	2868.0
GRK5	ENSG00000198873.10	2869.0
GRK6	ENSG00000198055.6	2870.0
GRK6P1	ENSG00000215571.4	2871.0
GRK7	ENSG00000114124.2	131890.0
GRM1	ENSG00000152822.9	2911.0
GRM2	ENSG00000164082.10	2912.0
GRM3	ENSG00000198822.6	2913.0
GRM6	ENSG00000113262.10	2916.0
GRM8	ENSG00000179603.13	2918.0
GRPEL1	ENSG00000109519.8	80273.0
GRPEL2	ENSG00000164284.10	134266.0
GRPEL2P1	ENSG00000233211.2	100874360.0
GRPEL2P3	ENSG00000230682.1	100129871.0
GRSF1	ENSG00000132463.9	2926.0
GRTP1	ENSG00000139835.9	79774.0
GRXCR2	ENSG00000204928.1	643226.0
GS1-124K5.11	ENSG00000229180.4	493754.0
GS1-204I12.4	ENSG00000261729.1	105371653.0
GS1-278J22.2	ENSG00000228627.1	105375283.0
GSAP	ENSG00000186088.11	54103.0
GSDMC	ENSG00000147697.4	56169.0
GSDMD	ENSG00000104518.6	79792.0
GSK3B	ENSG00000082701.10	2932.0
GSN	ENSG00000148180.12	2934.0
GSN-AS1	ENSG00000235865.2	57000.0
GSR	ENSG00000104687.8	2936.0
GSTA2	ENSG00000244067.1	2939.0
GSTA3	ENSG00000174156.9	2940.0
GSTA4	ENSG00000170899.6	2941.0
GSTA5	ENSG00000182793.6	221357.0
GSTA6P	ENSG00000223622.1	2942.0
GSTA7P	ENSG00000237674.1	730152.0
GSTCD	ENSG00000138780.10	79807.0
GSTK1	ENSG00000197448.9	373156.0
GSTM1	ENSG00000134184.8	2944.0
GSTM2	ENSG00000213366.8	2946.0
GSTM2P1	ENSG00000218803.1	442245.0
GSTM3	ENSG00000134202.6	2947.0
GSTM3P2	ENSG00000226878.1	100421057.0
GSTM5	ENSG00000134201.6	2949.0
GSTM5P1	ENSG00000236062.1	100505557.0
GSTO2	ENSG00000065621.10	119391.0
GSTO3P	ENSG00000232829.3	344813.0
GSTP1	ENSG00000084207.11	2950.0
GTF2A1L	ENSG00000242441.3	11036.0
GTF2E1	ENSG00000153767.5	2960.0
GTF2E2	ENSG00000197265.4	2961.0
GTF2F2	ENSG00000188342.7	2963.0
GTF2F2P1	ENSG00000251254.1	2964.0
GTF2H1	ENSG00000110768.7	2965.0
GTF2H2C	ENSG00000183474.11	728340.0
GTF2H3	ENSG00000111358.9	2967.0
GTF2H4	ENSG00000213780.6	2968.0
GTF2H5	ENSG00000272047.1	404672.0
GTF2IP3	ENSG00000187721.7	645686.0
GTF2IRD1	ENSG00000006704.6	9569.0
GTF2IRD1P1	ENSG00000230583.2	729156.0
GTF2IRD2	ENSG00000196275.9	84163.0
GTF2IRD2B	ENSG00000174428.12	389524.0
GTF3A	ENSG00000122034.8	2971.0
GTF3C2	ENSG00000115207.9	2976.0
GTF3C3	ENSG00000119041.6	9330.0
GTF3C4	ENSG00000125484.7	9329.0
GTF3C5	ENSG00000148308.13	9328.0
GTF3C6	ENSG00000155115.6	112495.0
GTPBP10	ENSG00000105793.11	85865.0
GTPBP2	ENSG00000172432.14	54676.0
GTPBP4	ENSG00000107937.14	23560.0
GTSF1	ENSG00000170627.5	121355.0
GUCA1A	ENSG00000048545.9	2978.0
GUCA1C	ENSG00000138472.6	9626.0
GUCY1A2	ENSG00000152402.6	2977.0
GUCY1B3	ENSG00000061918.8	2983.0
GUCY2GP	ENSG00000243316.2	390003.0
GUF1	ENSG00000151806.9	60558.0
GUK1	ENSG00000143774.12	2987.0
GUSB	ENSG00000169919.12	2990.0
GUSBP10	ENSG00000224723.1	642006.0
GUSBP12	ENSG00000169325.9	642007.0
GUSBP2	ENSG00000241549.4	387036.0
GUSBP3	ENSG00000253203.2	653188.0
GUSBP4	ENSG00000239650.3	375513.0
GUSBP5	ENSG00000236296.3	441046.0
GUSBP6	ENSG00000224458.3	653435.0
GVINP1	ENSG00000254838.4	387751.0
GVQW1	ENSG00000241043.1	101362076.0
GXYLT1P1	ENSG00000230931.2	100101111.0
GXYLT2	ENSG00000172986.8	727936.0
GYG1	ENSG00000163754.13	2992.0
GYG1P1	ENSG00000251633.3	100132965.0
GYPB	ENSG00000250361.2	2994.0
GYPE	ENSG00000197465.9	2996.0
GYS2	ENSG00000111713.2	2998.0
GZMAP1	ENSG00000249454.1	106479035.0
GZMH	ENSG00000100450.8	2999.0
GZMK	ENSG00000113088.5	3003.0
H19	ENSG00000130600.11	283120.0
H1FNT	ENSG00000187166.1	341567.0
H1FOO	ENSG00000178804.3	132243.0
H1FX	ENSG00000184897.4	8971.0
H1FX-AS1	ENSG00000206417.4	339942.0
H2AFV	ENSG00000105968.14	94239.0
H2AFX	ENSG00000188486.3	3014.0
H2AFY	ENSG00000113648.12	9555.0
H2AFY2	ENSG00000099284.9	55506.0
H2AFZP3	ENSG00000218502.3	728023.0
H2AFZP4	ENSG00000255329.1	100462795.0
H2AFZP5	ENSG00000234612.1	100288330.0
H3F3AP3	ENSG00000230618.3	100689229.0
H3F3AP4	ENSG00000235655.2	440926.0
H3F3AP6	ENSG00000178458.5	644914.0
H3F3C	ENSG00000188375.3	440093.0
H6PD	ENSG00000049239.8	9563.0
HAAO	ENSG00000162882.10	23498.0
HABP2	ENSG00000148702.10	3026.0
HACE1	ENSG00000085382.7	57531.0
HADH	ENSG00000138796.11	3033.0
HADHAP1	ENSG00000251596.1	3031.0
HADHB	ENSG00000138029.9	3032.0
HAL	ENSG00000084110.6	3034.0
HAND1	ENSG00000113196.2	9421.0
HAPLN2	ENSG00000132702.8	60484.0
HARBI1	ENSG00000180423.4	283254.0
HAT1	ENSG00000128708.8	8520.0
HAUS3	ENSG00000214367.3	79441.0
HAUS6P1	ENSG00000227344.2	653175.0
HAVCR1	ENSG00000113249.8	26762.0
HAVCR2	ENSG00000135077.4	84868.0
HAX1	ENSG00000143575.10	10456.0
HBB	ENSG00000244734.2	3043.0
HBBP1	ENSG00000229988.1	3044.0
HBCBP	ENSG00000268162.1	100130083.0
HBD	ENSG00000223609.3	3045.0
HBE1	ENSG00000213931.1	3046.0
HBEGF	ENSG00000113070.6	1839.0
HBG1	ENSG00000213934.5	3047.0
HBG2	ENSG00000196565.8	3048.0
HCAR1	ENSG00000196917.4	27198.0
HCAR2	ENSG00000182782.7	338442.0
HCFC2	ENSG00000111727.7	29915.0
HCFC2P1	ENSG00000232087.1	100419149.0
HCG11	ENSG00000228223.1	493812.0
HCG14	ENSG00000224157.1	414760.0
HCG17	ENSG00000270604.1	414778.0
HCG18	ENSG00000231074.4	414777.0
HCG19P	ENSG00000224486.1	414776.0
HCG20	ENSG00000228022.1	105375013.0
HCG21	ENSG00000233529.1	102723346.0
HCG22	ENSG00000228789.2	285834.0
HCG23	ENSG00000228962.1	414764.0
HCG24	ENSG00000230313.1	414768.0
HCG27	ENSG00000206344.6	253018.0
HCG4	ENSG00000176998.3	54435.0
HCG4B	ENSG00000227262.3	80868.0
HCG4P11	ENSG00000225864.1	353020.0
HCG4P5	ENSG00000227766.1	353003.0
HCG4P7	ENSG00000230521.1	353004.0
HCG4P8	ENSG00000229142.1	353005.0
HCG9	ENSG00000204625.6	10255.0
HCLS1	ENSG00000180353.6	3059.0
HCN1	ENSG00000164588.4	348980.0
HCN3	ENSG00000143630.5	57657.0
HCP5	ENSG00000206337.6	10866.0
HCRTR1	ENSG00000121764.7	3061.0
HCRTR2	ENSG00000137252.5	3062.0
HDAC1	ENSG00000116478.7	3065.0
HDAC11	ENSG00000163517.10	79885.0
HDAC11-AS1	ENSG00000244502.2	100874101.0
HDAC1P1	ENSG00000234724.1	100419595.0
HDAC1P2	ENSG00000233012.2	100419489.0
HDAC3	ENSG00000171720.5	8841.0
HDAC4	ENSG00000068024.12	9759.0
HDAC7	ENSG00000061273.13	51564.0
HDAC9	ENSG00000048052.17	9734.0
HDDC2	ENSG00000111906.13	51020.0
HDGF	ENSG00000143321.14	3068.0
HDHD3	ENSG00000119431.5	81932.0
HDLBP	ENSG00000115677.12	3069.0
HEATR5A	ENSG00000129493.10	25938.0
HEATR5B	ENSG00000008869.7	54497.0
HEBP2	ENSG00000051620.6	23593.0
HECTD1	ENSG00000092148.8	25831.0
HECTD4	ENSG00000173064.6	283450.0
HECW2	ENSG00000138411.6	57520.0
HELB	ENSG00000127311.5	92797.0
HELLS	ENSG00000119969.10	3070.0
HELT	ENSG00000187821.4	391723.0
HEMK1	ENSG00000114735.5	51409.0
HENMT1	ENSG00000162639.11	113802.0
HEPACAM	ENSG00000165478.6	220296.0
HEPACAM2	ENSG00000188175.5	253012.0
HERC3	ENSG00000138641.11	8916.0
HERC6	ENSG00000138642.10	55008.0
HES3	ENSG00000173673.7	390992.0
HES4	ENSG00000188290.6	57801.0
HES5	ENSG00000197921.5	388585.0
HESX1	ENSG00000163666.4	8820.0
HEXB	ENSG00000049860.9	3074.0
HEY2	ENSG00000135547.4	23493.0
HEYL	ENSG00000163909.6	26508.0
HFM1	ENSG00000162669.11	164045.0
HGD	ENSG00000113924.7	3081.0
HGF	ENSG00000019991.11	3082.0
HGFAC	ENSG00000109758.4	3083.0
HGSNAT	ENSG00000165102.10	138050.0
HHAT	ENSG00000054392.8	55733.0
HHEX	ENSG00000152804.6	3087.0
HHIP-AS1	ENSG00000248890.1	646576.0
HHIPL2	ENSG00000143512.8	79802.0
HHLA2	ENSG00000114455.9	11148.0
HHLA3	ENSG00000197568.9	11147.0
HIBCH	ENSG00000198130.10	26275.0
HIF1A-AS2	ENSG00000258667.1	100750247.0
HIF1AN	ENSG00000166135.9	55662.0
HIF1AP1	ENSG00000258978.1	100874523.0
HIGD1AP1	ENSG00000258016.1	100129086.0
HIGD1AP13	ENSG00000251019.1	100874454.0
HIGD1AP14	ENSG00000248785.1	100874455.0
HIGD1AP17	ENSG00000258886.2	100874477.0
HIGD1AP5	ENSG00000255254.1	100289300.0
HIGD1AP8	ENSG00000237303.2	100874451.0
HIGD1AP9	ENSG00000258104.1	100874452.0
HIGD2A	ENSG00000146066.2	192286.0
HILPDA	ENSG00000135245.9	29923.0
HINFP	ENSG00000172273.8	25988.0
HINT1	ENSG00000169567.7	3094.0
HINT1P1	ENSG00000231531.4	730647.0
HINT3	ENSG00000111911.5	135114.0
HIPK2	ENSG00000064393.11	28996.0
HIPK3	ENSG00000110422.7	10114.0
HIRAP1	ENSG00000271563.1	100422545.0
HIST1H1A	ENSG00000124610.3	3024.0
HIST1H1B	ENSG00000184357.3	3009.0
HIST1H1D	ENSG00000124575.5	3007.0
HIST1H1E	ENSG00000168298.4	3008.0
HIST1H1PS1	ENSG00000216331.1	387325.0
HIST1H1PS2	ENSG00000224447.1	10338.0
HIST1H1T	ENSG00000187475.4	3010.0
HIST1H2AA	ENSG00000164508.3	221613.0
HIST1H2AB	ENSG00000137259.2	8335.0
HIST1H2AC	ENSG00000180573.8	8334.0
HIST1H2AD	ENSG00000196866.2	3013.0
HIST1H2AG	ENSG00000196787.2	8969.0
HIST1H2AH	ENSG00000184825.4	85235.0
HIST1H2AI	ENSG00000196747.3	8329.0
HIST1H2AK	ENSG00000184348.2	8330.0
HIST1H2AL	ENSG00000198374.3	8332.0
HIST1H2AM	ENSG00000233224.1	8336.0
HIST1H2APS1	ENSG00000216436.2	387319.0
HIST1H2APS3	ENSG00000218281.1	387323.0
HIST1H2APS6	ENSG00000223383.1	100509927.0
HIST1H2BB	ENSG00000196226.2	3018.0
HIST1H2BC	ENSG00000180596.7	8347.0
HIST1H2BD	ENSG00000158373.7	3017.0
HIST1H2BE	ENSG00000197697.3	8344.0
HIST1H2BG	ENSG00000187990.4	8339.0
HIST1H2BH	ENSG00000197459.2	8345.0
HIST1H2BI	ENSG00000168242.3	8346.0
HIST1H2BJ	ENSG00000124635.7	8970.0
HIST1H2BK	ENSG00000197903.6	85236.0
HIST1H2BL	ENSG00000185130.4	8340.0
HIST1H2BM	ENSG00000196374.5	8342.0
HIST1H2BN	ENSG00000233822.3	8341.0
HIST1H2BO	ENSG00000196331.5	8348.0
HIST1H2BPS2	ENSG00000217646.1	10340.0
HIST1H2BPS3	ENSG00000226908.1	100820735.0
HIST1H3A	ENSG00000198366.5	8350.0
HIST1H3B	ENSG00000124693.2	8358.0
HIST1H3C	ENSG00000196532.4	8352.0
HIST1H3D	ENSG00000197409.6	8351.0
HIST1H3E	ENSG00000196966.3	8353.0
HIST1H3F	ENSG00000256316.1	8968.0
HIST1H3G	ENSG00000256018.1	8355.0
HIST1H3H	ENSG00000203813.4	8357.0
HIST1H3I	ENSG00000182572.2	8354.0
HIST1H3J	ENSG00000197153.3	8356.0
HIST1H3PS1	ENSG00000220875.1	100289545.0
HIST1H4A	ENSG00000196176.7	8359.0
HIST1H4B	ENSG00000124529.3	8366.0
HIST1H4C	ENSG00000197061.3	8364.0
HIST1H4D	ENSG00000188987.2	8360.0
HIST1H4E	ENSG00000198518.5	8367.0
HIST1H4F	ENSG00000198327.3	8361.0
HIST1H4G	ENSG00000124578.4	8369.0
HIST1H4H	ENSG00000158406.2	8365.0
HIST1H4I	ENSG00000198339.3	8294.0
HIST1H4J	ENSG00000197238.3	8363.0
HIST1H4K	ENSG00000197914.2	8362.0
HIST1H4L	ENSG00000198558.2	8368.0
HIST1H4PS1	ENSG00000217862.2	10337.0
HIST2H2AA3	ENSG00000183558.5	8337.0
HIST2H2AC	ENSG00000184260.4	8338.0
HIST2H2BB	ENSG00000240929.2	338391.0
HIST2H2BD	ENSG00000220323.3	337874.0
HIST2H2BE	ENSG00000184678.8	8349.0
HIST2H2BF	ENSG00000203814.5	440689.0
HIST2H3C	ENSG00000203811.1	126961.0
HIST2H3D	ENSG00000183598.3	653604.0
HIST2H3PS2	ENSG00000203818.6	440686.0
HIST2H4A	ENSG00000183941.8	8370.0
HIST3H2A	ENSG00000181218.4	92815.0
HIST3H2BA	ENSG00000181201.2	337872.0
HIST3H2BB	ENSG00000196890.3	128312.0
HIST3H3	ENSG00000168148.3	8290.0
HIVEP2	ENSG00000010818.4	3097.0
HIVEP3	ENSG00000127124.9	59269.0
HK2	ENSG00000159399.5	3099.0
HKDC1	ENSG00000156510.11	80201.0
HLA-A	ENSG00000206503.7	3105.0
HLA-B	ENSG00000234745.5	3106.0
HLA-C	ENSG00000204525.10	3107.0
HLA-DMA	ENSG00000204257.10	3108.0
HLA-DOA	ENSG00000204252.8	3111.0
HLA-DOB	ENSG00000241106.2	3112.0
HLA-DPA1	ENSG00000231389.3	3113.0
HLA-DPA2	ENSG00000231461.1	646702.0
HLA-DPA3	ENSG00000237398.1	267013.0
HLA-DPB1	ENSG00000223865.6	3115.0
HLA-DPB2	ENSG00000224557.3	3116.0
HLA-DQA1	ENSG00000196735.7	3117.0
HLA-DQA2	ENSG00000237541.3	3118.0
HLA-DQB1	ENSG00000179344.12	3119.0
HLA-DQB1-AS1	ENSG00000223534.1	106480429.0
HLA-DQB2	ENSG00000232629.4	3120.0
HLA-DQB3	ENSG00000226030.1	3121.0
HLA-DRA	ENSG00000204287.9	3122.0
HLA-DRB1	ENSG00000196126.6	3123.0
HLA-DRB5	ENSG00000198502.5	3127.0
HLA-DRB6	ENSG00000229391.3	3128.0
HLA-DRB9	ENSG00000196301.3	3132.0
HLA-E	ENSG00000204592.5	3133.0
HLA-F	ENSG00000204642.9	3134.0
HLA-F-AS1	ENSG00000214922.5	285830.0
HLA-G	ENSG00000204632.7	3135.0
HLA-H	ENSG00000206341.6	3136.0
HLA-J	ENSG00000204622.6	3137.0
HLA-L	ENSG00000243753.1	3139.0
HLA-N	ENSG00000224372.1	267014.0
HLA-P	ENSG00000261548.1	352963.0
HLA-S	ENSG00000225851.1	267015.0
HLA-U	ENSG00000228078.1	352965.0
HLA-V	ENSG00000181126.9	352962.0
HLA-W	ENSG00000235290.1	352966.0
HLA-Z	ENSG00000235301.1	267017.0
HLTF	ENSG00000071794.11	6596.0
HLTF-AS1	ENSG00000239718.1	100873945.0
HLX	ENSG00000136630.11	3142.0
HMBOX1	ENSG00000147421.13	79618.0
HMBS	ENSG00000256269.2	3145.0
HMCN1	ENSG00000143341.7	83872.0
HMCN2	ENSG00000148357.12	256158.0
HMGA1P2	ENSG00000248641.1	171559.0
HMGA1P4	ENSG00000234705.1	100506080.0
