0	1	2
SLC25A5	HNRNPC	0.106972
ZNF724	HDAC5	0.171414
CALR	SRPK1	0.0
ZDHHC5	PPP1CB	0.0703254
STX16	STX3	0.128057
EFTUD2	SRSF6	0.977807
NARF	PHKA2	0.151455
TUBB2A	ARL2	0.68158
RSL24D1	ZC3HAV1	0.322601
C7orf50	DDX56	0.554638
LARP1	RTCB	0.353364
BASP1	MYO5B	0.5236850000000001
REXO4	NOP53	0.596251
ABLIM1	CORO1C	0.743138
NUP43	NUP153	0.905887
THOC2	DDX23	0.317895
HSP90AA1	RPS10	0.175706
NFRKB	WBP2NL	0.0
SERBP1	RPL22L1	0.0
MRPL20	MRPL11	0.920254
SSRP1	CDC73	0.271753
PWP1	RPL23	0.762163
RPL38	ATP5A1	0.0952191
DDX55	LIN28B	0.0814832
NDUFS5	NDUFB10	0.414998
NOP58	PES1	0.980982
CAMK2A	DNM1L	0.39406
DTNBP1	SNAPIN	0.646213
MAGOH	CLASRP	0.329598
NCL	RPL9	0.5477479999999999
PRPF3	SF3B5	0.0299173
NOC2L	RPL15	0.251359
LCMT2	FGL1	0.976685
DDX54	DDX10	0.925064
PBRM1	SMARCD2	0.8498110000000001
CYHR1	DGKE	0.0
RPS14	RPL27	0.999999
RPS13	DDX31	0.982769
RPL17	HERC5	0.5161789999999999
YWHAQ	YWHAG	0.994755
RPL4	H2AFX	0.208342
SLU7	CACTIN	0.188321
DDX56	RPF2	0.983762
EPB41L1	DGUOK	0.135407
SNRPF	PRPF40A	0.0
CENPM	CENPO	0.914662
PPP1CB	CSRNP1	0.133451
RPL18A	RIOX2	0.640349
TRUB2	MTERF3	0.770324
CCNH	ERCC5	0.991977
NCL	RPL10A	0.947334
SRPK2	RPL27A	0.0
DGUOK	GLS	0.106129
NDUFA12	NDUFA7	0.936661
DST	PPP1CB	0.0505996
BOLA1	NAE1	0.0
ZBTB11	NGDN	0.167881
POLR3C	POLR1C	0.966161
RPL17	MPHOSPH10	0.381457
C11orf42	SNX5	0.4380600000000001
SEPT11	SEPT9	0.999885
EIF1AX	FAU	0.886077
ACADVL	ATP5O	0.685409
RANBP2	DDX17	0.417897
STX1A	DPYSL5	0.273912
TEX264	VRK2	0.263149
PITRM1	DDX41	0.523963
NACA2	UBA52	0.0
KNOP1	FYTTD1	0.460433
DPYSL4	RAB7A	0.356893
EIF1AX	RPL26	0.0959665
MT-CO2	VDAC1	0.10613
HIST1H1A	BTF3	0.0
AKR1A1	ATOX1	0.812706
STKLD1	MPRIP	0.117305
RPL18A	NOP58	0.992958
FAM161B	CBFB	0.0
MRPL17	MRPL34	0.99775
MALSU1	MRPS18A	0.269591
TTLL5	CCDC138	0.476617
PPP6R1	ANKRD28	0.968779
RPF1	RRP12	0.219133
CALM1	SPECC1	0.313707
MED25	MED12L	0.414998
EXOSC8	MPHOSPH6	0.999975
PIK3R2	PIK3CB	0.5892609999999999
UTP3	MRPS22	0.107728
KMT2B	ASH2L	0.151455
UTP23	MOV10	0.231835
EEF1G	HADHA	0.400828
GOSR1	NAPG	0.149143
ZNF768	MYBBP1A	0.761549
EEF1A1	LRRC59	0.577084
ZNF512	DKC1	0.98153
PGP	PUDP	0.41147
CALR	RPL10A	0.0240842
RPL26L1	ZFP62	0.12771
NOL10	STAU2	0.117681
ALDH3A1	GPR18	0.489746
ZNF629	ZNF574	0.174307
GTF2F2	POLR2E	0.976
RPL24	MTHFD1L	0.0850495
C8orf33	RPS13	0.07151010000000001
SMAP2	SLC2A4	0.625491
TMOD3	ACTA1	0.39626
ZNF629	LTV1	0.1865
KMT2B	NCOA6	0.171414
REXO4	C1orf35	0.180302
RSL1D1	TTF1	0.810277
PABPC4	NOP53	0.4899979999999999
SERPINB10	PTK2	0.293585
PUM3	RRP12	0.734324
CCNB1	CDKN1C	0.266945
RPL13A	RPL23	0.999998
C6orf62	NECTIN4	0.981959
HMGB2	ACTN1	0.0783855
EEF2	NSUN2	0.850841
DYNLL2	FAM117B	0.0
HIST1H2BL	GNG2	0.643612
MYEF2	ZNF574	0.22707800000000006
MYO1C	MYO18A	0.868373
NVL	MRTO4	0.917581
DDX27	GPATCH4	0.8935200000000001
RPSA	YBX1	0.835384
ZEB2	CTBP2	0.123789
HLA-H	HLA-E	0.561453
NAP1L1	MTHFD1L	0.0
RPSA	RPL39	0.937962
RPL8	RPL37	0.997427
GSTM3	GSTM4	0.732587
PTGES	RABAC1	0.144297
BCAS2	CWF19L2	0.29130700000000004
SYP	EDIL3	0.345713
CCDC124	PRDM15	0.0
PSMD10	PSMD12	0.973091
AXIN1	APC	0.724195
MEF2D	MAPK14	0.889809
TMEM120A	PKDCC	0.133451
MRPL39	MRPL30	0.998462
MRPL39	MRPL58	0.999109
ITCH	NEDD4	0.606837
ATP6V1F	ATP6V1E1	0.995755
ING1	BRMS1	0.812066
CSPG4	CLCN3	0.390018
NOP2	GLYR1	0.951217
RPL24	NOLC1	0.0
RPL15	FAU	0.975938
GADD45GIP1	MRPL34	0.994
YBX3	RPS21	0.081568
KIF1BP	CSRNP2	0.167849
FUT4	ATP13A2	0.123789
LYN	RAB2A	0.124173
ATP5F1	ATP5E	0.103055
ACTB	GSN	0.936138
CHPT1	EI24	0.247908
SLC25A5	RPS27	0.106962
NSA2	GPATCH4	0.555014
MED30	CDK19	0.879459
SLC27A3	GHDC	0.122218
IL17RA	FOXRED2	0.192165
ZG16B	MUC7	0.321988
NCL	NOLC1	0.407686
ZNF22	ZC3H8	0.5819949999999999
SNCB	HPCA	0.6375390000000001
TPM2	ACTA1	0.399751
RPL36A	UTP18	0.218248
GRAMD1B	EFCAB14	0.171414
RAB10	DPYSL2	0.16231800000000002
RBM34	NOL12	0.607884
MRPL43	MRPL54	0.55465
HADHA	RPL3L	0.0
S100A8	GM2A	0.270404
EDEM3	GALNS	0.32416300000000003
AMPH	SNCA	0.397095
EIF1AX	RPL12	0.117156
BEGAIN	FRAT2	0.171414
MAPRE3	ANK2	0.249522
ANKHD1-EIF4EBP3	MAGEA1	0.5738260000000001
POLR2H	ZNRD1	0.940033
DIMT1	RPL23A	0.134404
NACA2	RPS27	0.0249688
UTP20	RPL9	0.0409672
RPS26	RPL26	0.346525
GAR1	DHX30	0.862886
PHB	ATP5D	0.151634
TBL1X	SMARCA2	0.0
NMNAT1	LARP1B	0.0775446
ZNF189	BRIX1	0.17085699999999998
PSMB9	PSME2	0.93806
RPL35A	DDX47	0.173369
EFHD2	TPD52L2	0.463966
ZNF189	IMP3	0.141956
H1F0	RSBN1L	0.0934669
RPL10A	FBL	0.180884
RPL10A	RPS4X	0.999999
NOP16	PAPD5	0.596123
CNST	SHOC2	0.33813200000000004
IFRD2	RPL35A	0.104417
SPATA20	TRIM26	0.0977318
STBD1	GYG2	0.982416
TOE1	RSBN1	0.26324699999999995
MTMR3	ITPKC	0.120276
RPL36A	DDX27	0.8350479999999999
GZF1	NOP56	0.149141
PPP3CC	PPP3CB	0.5
RCOR1	RCOR3	0.994741
EIF2S1	GRWD1	0.0961741
RPS29	RPS11	0.563882
FAM208B	ZNF597	0.961757
TCEAL9	ZCCHC14	0.151455
ZSCAN20	ZSCAN29	0.986645
MRPL15	SLC25A10	0.396848
RPS14	RPLP2	0.993461
RSRP1	MRPL36	0.0
BMS1	ZCCHC9	0.390904
NUP188	NUP205	0.979313
BAZ1B	MTHFD1	0.0
IPO7	SMU1	0.0
CHERP	ZNF622	0.0
AKAP7	AKAP14	0.0
RPL9	RPS4X	0.999999
ADSL	FH	0.71212
EBNA1BP2	ZCCHC3	0.249607
TOE1	EBNA1BP2	0.117704
TMOD1	MYO5C	0.999965
PINX1	ZNF93	0.140692
COPE	COPB1	0.0619151
MRPL46	RPUSD3	0.0979692
VPS9D1	CAPN7	0.396848
UTP14A	RRP12	0.168127
RPS11	BAZ1B	0.121616
CASP1	KIF3A	0.691779
ATP2C1	GOLT1B	0.186874
SSFA2	CFL1	0.577141
ZNF830	WDR83	0.117305
EEF1A1	NSUN2	0.0729567
UPF1	WDR36	0.0
PQBP1	TFIP11	0.0859773
ZNF189	HERC5	0.0
ZFP62	RPL30	0.247862
RPL22L1	RPS14	0.0
ZSCAN25	ZC3H10	0.134127
PPP1R9B	MYO19	0.227369
BICRA	BCL7B	0.210647
RPL18A	RPL35	1.0
ZSCAN25	DDX56	0.220348
ARFGAP2	ARFGAP1	0.787449
MTHFD1L	RPF2	0.0
PRPF19	CDK12	0.493236
RPS23	NOLC1	0.0
MRPS15	MRPS22	0.873224
DDX50	SMARCA5	0.521334
LTV1	SMARCA5	0.110585
RPL26	NOP56	0.197244
EPN2	EPN3	0.984498
ANXA2	ST5	0.108648
SKIV2L	RBM28	0.115551
ITGB3BP	CENPX	0.387818
MRPS33	MRPS35	0.999396
STXBP1	GNAO1	0.33331900000000003
RPS11	NOLC1	0.0
COPS8	DCAF11	0.300906
RIF1	SH2D4A	0.109263
MAN2B2	FBXO6	0.599593
RPN2	MAGT1	0.163688
MYH7B	CANX	0.0395326
DECR1	RPS28	0.07017269999999999
BCAT1	SERPINB10	0.462362
DDX31	DHX30	0.98395
ECHDC2	AUH	0.968973
MLLT1	ELL2	0.804193
TNIP1	CRHBP	0.802031
NCALD	CDH13	0.6375390000000001
EBNA1BP2	MTHFD1L	0.0702525
RAB6B	SYN1	0.556438
MED30	MED12	0.936031
MSL3	MSL2	0.144297
SYT1	DPYSL2	0.6852199999999999
RBM19	ZCCHC9	0.6023390000000001
LMNB1	RAN	0.062335900000000014
PRDM15	KRI1	0.407251
RPL9	RRBP1	0.478955
PRKACB	CEP68	0.900258
CDH13	DNM1L	0.5830649999999999
KAT2B	TADA2A	0.352711
C8orf33	PHAX	0.124999
ELAVL1	PTBP1	0.790536
CNOT1	CNOT10	0.996449
KAT5	MORF4L2	0.846817
FUT11	SGSH	0.668928
PRC1	CEP95	0.133456
KIF26B	ARHGEF26	0.151455
LDLRAD4	STXBP4	0.8342
LUZP1	NEXN	0.433919
CBR4	HSD17B8	0.723895
RPS2	EEF1B2	0.99866
LMNA	SMC1A	1.49491e-05
RPL34	RPF2	0.323728
AKAP3	AKAP11	0.105543
NKRF	ZC3H10	0.397095
CTCF	SURF6	0.934793
SERBP1	RPL9	0.9112
MRPL45	TRUB2	0.320284
NSD2	RPS26	0.353664
ENPP6	DIAPH3	0.8702340000000001
UTP14A	C7orf50	0.0887129
HK1	SPATC1L	0.0
MPG	RPL21	0.115551
PUF60	SNU13	0.7619199999999999
ZFAND2B	TRIP6	0.402638
CALM1	ST5	0.2159
SDCBP	QARS	0.167627
CDC7	DBF4B	0.5718449999999999
CDKN1B	CCND3	0.8919940000000001
SF3B2	GZF1	0.853382
LRRC8A	LGALS8	0.654079
RPL14	DDX47	0.442674
GNL3L	FYTTD1	0.0662482
DCAF4	RBX1	0.111063
ARID4A	SAP130	0.871333
ZSCAN32	ZSCAN23	0.8041119999999999
DDC	C3orf33	0.133451
RPS2	BTF3	0.567579
CCDC50	GMFB	0.0
BAHCC1	SIN3A	0.297289
UPF1	FYTTD1	0.265096
CCNA2	CDKN1B	0.982893
SKIV2L	AVEN	0.251742
TNN	SPEM1	0.0
DBN1	PPP1R18	0.122467
NCL	GRWD1	0.0
RPS4X	G3BP1	0.948356
EBNA1BP2	RPL21	0.989417
RELA	CHUK	0.140692
COG4	ZW10	0.550275
POLR2E	ZNRD1	0.959496
GLRX3	TPRKB	0.0151101
RNPS1	SNRNP70	0.995296
RPS27L	RPS9	0.140426
SRP14	SLC25A6	0.0
PRR11	EIF5B	0.133179
RACK1	RPS9	0.999515
SNAP25	HPCAL4	0.463714
DCTN6	DCTN5	0.999836
TXNRD1	TPD52L2	0.72744
SKI	HDAC5	0.171414
MLLT3	MLLT1	0.983456
SERBP1	NCL	0.0
BTF3	RPS3	0.999452
PWP1	NOP56	0.998099
PSMD11	PSMB8	0.045586199999999986
BRD9	DPF2	0.57823
NCOA4	PSMD13	0.163715
LYAR	DKC1	0.8313719999999999
NOL6	RPS20	0.206073
NOP2	WDR36	0.566805
IMP3	TSR1	0.272831
HIST1H1D	FAU	0.106931
LEO1	CDC73	0.998446
RPS15	TRMT112	0.459611
SRP68	REXO4	0.2873
RPS16	EIF1AX	0.978804
RPL4	SRPK1	0.202946
FOXK1	SAP30	0.330895
NHP2	RPS8	0.116949
BTF3	RPS3A	0.890019
NOP58	RPL36AL	0.05941990000000001
POLR2I	POLR2B	0.395751
NOP2	RPL15	1.0
RBM19	SF3B2	0.267749
SKIV2L	IMP3	0.0
UTP14A	RRS1	0.5181680000000001
SRRM1	ABT1	0.225039
EIF3B	EEF1G	0.15564
YBX2	DDX24	0.205225
VAMP3	STX16	0.110477
RRP8	ZC3HAV1	0.800211
TMEM185A	ATP6V0D2	0.354358
POP1	UPF1	0.669859
FAU	RIOX2	0.0
SAP18	GPATCH8	0.0
YOD1	TGM5	0.171414
NGDN	RTCB	0.0
NOP2	BRIX1	0.999999
SRRM1	NVL	0.2337
ING2	ARID4B	0.22396
RPS26	ZC3H10	0.139738
ZNF22	SMARCA5	0.123851
DTYMK	PYCR3	0.0738723
PTGES	FAM8A1	0.144297
RPS24	ZCCHC9	0.424026
SNU13	RAN	0.0606078
ECSIT	NDUFS7	0.231035
RSBN1L	WDR12	0.31808200000000003
SRP14	HADHA	0.0142835
MED24	MED18	0.996257
YTHDC2	DKC1	0.163917
SERBP1	RPL35	0.8354370000000001
UTP14A	DDX31	0.122733
SRCAP	BRD8	0.193752
UBN2	C15orf41	0.144297
RPL35	RPL7	1.0
ZFP62	RPS27	0.0
HSPA1B	BAG2	0.206293
GLYR1	IMP4	0.780133
CSNK2A2	VSX1	0.704188
UTP23	ZNF189	0.198303
RPL34	RPL36AL	0.999666
GOSR2	GOSR1	0.622206
RDX	DDX3X	0.987685
HTRA2	XIAP	0.116964
RPL13	RPS25	1.0
PES1	RPL3	0.7776109999999999
EP400	EPC2	0.999509
PAM	GALNS	0.240212
PEAK1	GORAB	0.100589
SNCA	NCALD	0.319108
WDR19	C11orf74	0.8513229999999999
PHB	VDAC2	0.959098
EIF1AX	RPL36	0.22568
ZNF689	RPS24	0.215711
CCDC124	ZNF512	0.08872469999999999
PWP1	EBNA1BP2	0.955652
BYSL	RPL36	0.147098
NAP1L1	RPS27A	0.226524
GNL2	NIFK	0.8204739999999999
ORC5	ORC6	0.0
GMCL1	CKB	0.321278
NOP10	RPL27A	0.29078000000000004
HIST2H2BE	NPM1	0.268698
SRP68	GAR1	0.374136
TSR1	YTHDF3	0.21109
MRPL30	MRPL12	0.88121
CHST14	TMEM30A	0.26962800000000003
DDX31	MYEF2	0.630989
GALNT18	PAM	0.16145
YBX3	C12orf43	0.0925168
ARPC5L	ACTR3B	0.463714
DDX56	DDX10	0.932288
UPF1	UTP18	0.109173
PUF60	KPNB1	0.905238
NETO2	PGAP1	0.299547
TMED8	NRXN3	0.123797
NAT10	RPL22L1	0.0
ARPIN	EFHD1	0.112499
EEF1A1	NAP1L1	0.685488
SF3B2	RPS5	0.975082
NUP93	NUP98	0.305526
PUM3	RPL3	0.902881
PURA	STAU2	0.6559159999999999
ALCAM	CD63	0.352171
ZNF622	NPM3	0.535428
CCDC113	CCDC121	0.151455
DAG1	LGALS9C	0.07607699999999999
CCDC137	SDAD1	0.0827892
HP1BP3	SDAD1	0.0723615
MED24	MED31	0.6040449999999999
MCRS1	INO80C	0.349378
AFF1	ELL2	0.832894
RPS3	FAU	0.990759
PABPC4	ZNF574	0.240268
STAG2	CDCA5	0.998558
PWP1	ZBTB11	0.34045
HGS	STAM	0.902367
CALR	G3BP2	0.14770899999999998
UPF1	ESF1	0.0
RPL23A	RPS20	0.999975
CLYBL	QSOX1	0.0
STRN4	STRIP1	0.99763
RPF1	NOC3L	0.349532
NHP2	BAZ1B	0.0
TTLL5	MIB1	0.216598
WDCP	RREB1	0.120276
MSH6	SNRPE	0.442989
GNL2	SPOUT1	0.4174640000000001
BUD13	FTSJ3	0.279245
ACTR2	CHURC1	0.342992
MAGEA4	MAGEB16	0.989534
NACA2	RPS4X	0.106484
RPL26L1	RPL39	0.962675
LSM4	LSM8	0.12505
RPS10	TUFM	0.50963
TRA2A	CLK2	0.375671
ZBED9	ZNF174	0.778296
KAT2A	KAT2B	0.721767
RFC3	RRBP1	0.353746
RPL7L1	RIOX2	0.208168
ZSCAN25	NOL6	0.0912802
RPL24	RPS15A	1.0
SYP	CNTN1	0.384302
GRIP1	SPDL1	0.128057
HIST1H2BL	HPCAL4	0.313012
RPL35	HNRNPU	0.999555
KIFC3	NIN	0.128057
TOP2B	BCL7C	0.0
WDR43	COIL	0.108674
TBL1X	BCL7C	0.0
CALR	RPL7	0.753953
CHERP	SDAD1	0.0
GUSB	B3GLCT	0.241629
RPA3	CDK7	0.0195251
COG8	COG1	0.975887
CRNKL1	PLRG1	0.99297
RPLP0	RPL39	0.991591
RPS7	RPS17	0.230433
DDX31	UTP18	0.417366
STAU1	DHX30	0.995117
DST	CALML3	0.429754
RPL7	RPS15	0.999998
NDRG4	SNAP91	0.414998
TPR	SNRNP200	0.8773569999999999
PA2G4	PES1	0.100579
NUPL2	NUP160	0.399751
JPT1	ERP29	0.395777
PPM1G	SNRPD2	0.901479
EXOC7	EXOC6	0.999736
NOP53	DHX30	0.969479
MRPS6	MRPS25	0.971379
SLC25A5	TSR1	0.0
MEPCE	RPL18A	0.339466
CCNB1	CDKN1B	0.921651
SMU1	DDX3X	0.0
RPL4	RPS19	1.0
MED28	MED7	0.8993540000000001
NACA2	RPL36AL	0.0
RPL27A	RPL3	1.0
YBX2	MYBBP1A	0.181835
HIP1R	DENND1A	0.478813
PWP1	RPS19	0.213528
NDRG4	STX1A	0.414998
BRIX1	NOC3L	0.998499
TARSL2	GFPT2	0.6229279999999999
NCK2	DOK1	0.984454
PA2G4	HSP90AB1	0.00435272
DDX39B	THOC2	0.990466
CCDC137	TSR1	0.882667
CEBPZ	MYBBP1A	0.848402
ZNHIT2	EAPP	0.113115
UTP14A	RIOX1	0.0
SSFA2	ACTRT1	0.0990461
PIBF1	TTLL5	0.196895
BMS1	AVEN	0.0
RNF130	FAM69B	0.259965
ZNF629	NMNAT1	0.0
ARPP19	SH3PXD2B	0.5
DAB2	FCHO2	0.817669
REPS2	AP2M1	0.954806
NOL6	GPATCH4	0.0764885
PRPF4	DDX23	0.999999
RPL18A	SRPK1	0.662543
SURF6	GZF1	0.928982
ABCA2	PON2	0.923185
NCK2	ASAP1	0.560236
DDX27	GZF1	0.781242
FAM60A	SUDS3	0.7878350000000001
SRSF12	ACIN1	0.129248
PLRG1	CACTIN	0.158478
TCEA1	PDCD5	0.0488906
ERI1	MAGEA4	0.0
HP1BP3	ZC3H8	0.70385
NKRF	MRPS22	0.641742
SYNPO	MYO1B	0.334363
CCDC86	FARS2	0.199419
HNRNPR	HNRNPK	0.998627
EEF1A1	TSR1	0.0801012
RPL5	EIF1AX	0.983328
PUF60	SRSF9	0.7778229999999999
CCDC124	MOV10	0.0
YBX2	DHX57	0.137679
CALCB	PLEKHA5	0.151455
STAU1	ZNF771	0.7981060000000001
BTF3	GRWD1	0.03319
NKRF	DDX27	0.986167
LUZP1	PLEKHG3	0.198705
RSL1D1	RIOX2	0.633636
SRSF9	RBM25	0.7484430000000001
TPRKB	TP53RK	0.945114
PSMD9	PSMD2	0.4859770000000001
IFNA2	IFNA6	0.0
EIF2S1	RPL6	0.352694
SRPK2	USP10	0.075571
SVIL	MYO1B	0.266552
HLA-H	ECEL1	0.123797
CNTN1	GRIA2	0.4699890000000001
HIST1H2BL	MAPT	0.643612
CHCHD6	CHCHD3	0.421916
AMPH	L1CAM	0.714739
TTC28	SHB	0.128057
RPS26	GNL3	0.28913
PABPC1	RPL22L1	0.0
EZH2	JARID2	0.148641
ACTR8	WBP2NL	0.0
MTHFD1	RPS3	0.631482
PRMT1	PRMT8	0.740751
ARID1B	SMARCA2	0.991654
BTBD1	CUL4A	0.12467
COPS5	COPS2	0.999896
C8orf33	PURA	0.336793
SLC25A6	RPL37	0.0
EIF2S1	RPS25	0.665538
ESF1	FYTTD1	0.0
SMU1	CDC73	0.0
RPS19	RPL39	0.999124
CASP1	PI4KB	0.854519
ZFYVE9	PPP1CC	0.746707
HYI	TSHR	0.0
RPL36	RPS15	1.0
EEF1B2	SUPT16H	0.0777785
SRP68	GZF1	0.5509310000000001
KLHL2	SNX25	0.151455
DRG1	ZNF622	0.6194970000000001
GNL2	RPS26	0.352008
CAMK2A	RAB14	0.319639
TCERG1	SRSF5	0.197026
OGFOD1	COPG1	0.8137989999999999
RPS15A	RPS9	1.0
CCDC71	FOXK1	0.112484
NKRF	C1orf35	0.344839
SSFA2	SPTBN1	0.201679
HLA-G	HLA-H	0.28781100000000004
NCAM1	HAX1	0.118713
RAI14	MYO5C	0.60635
KRI1	NSD2	0.404509
PAK1	NAA11	0.0
RPL36AL	RPS5	0.085353
CDK12	PRPF6	0.324961
AP3S1	AP3D1	0.981068
RPL26L1	ATP5C1	0.0
EXOC6B	EXOC7	0.943888
MRPS5	MRPS17	0.916469
ATP6V1B2	ATP6V1D	0.783646
EXO1	KIAA1671	0.128057
TRMT112	HSP90AB1	0.0337714
RRS1	RTCB	0.0
RPL28	SLC25A4	0.0
TTF1	NOL6	0.0
RPL5	NAP1L4	0.257411
MAP2	SYN1	0.556438
SAFB	ZNF326	0.459611
C7orf50	NSA2	0.739581
RPL15	MRPS26	0.602576
ANKRD29	ADD1	0.506121
PRR11	DIMT1	0.0
MINDY2	KCNJ11	0.276484
BCL7A	TOP2B	0.0
SDAD1	ESF1	0.0
SRSF6	PPIG	0.879164
NDUFS1	TMEM199	0.249585
KLHL21	MYH8	0.0
TCP1	DNAJC19	0.067723
RPS3	SLC25A4	0.0538227
RPS6	MTHFD1	0.900058
KIAA1161	ACVR2B	0.0886254
UPF1	DHX57	0.214175
EIF3M	EIF3H	0.99632
RPS21	RPS20	0.8468100000000001
MRPL21	MRPL34	0.995897
RPS16	NOP10	0.964504
SYF2	DGCR14	0.33267
TWNK	RBM12B	0.0
TALDO1	HINT1	0.965497
PPP1R12A	ACTA1	0.27925300000000003
NOP58	RPS4X	0.8625139999999999
ETFB	PRCP	0.712162
XRCC5	PARP2	0.579203
PUM3	RPS3A	0.998436
IGBP1	ATP6V1D	0.566866
RPS16	RPS15	1.0
CWC22	RBM39	0.257741
WTIP	TRIP6	0.979817
PPP1R8	PLCL2	0.242266
CCNA2	GMNN	0.960642
RPS10	GRWD1	0.0805568
FAM49B	FAM49A	0.7429180000000001
SSB	RPS15A	0.906776
STUB1	UBL7	0.0521983
CALML3	CFL1	0.437058
RSBN1L	DDX31	0.471226
SRP72	NSA2	0.5317430000000001
TMEM143	ABCD1	0.140692
RBM46	SUPT5H	0.0
NTM	DNM1L	0.313012
YBX3	NOP53	0.0990653
RAB5C	RAB7A	0.790555
ANAPC16	ANAPC13	0.993783
HSP90AA1	RPL27	0.840103
ANAPC7	FZR1	0.5375880000000001
TNK2	SEC24B	0.292026
EEF1B2	H2AFX	0.0
LUC7L3	IWS1	0.07704760000000001
ACTN4	TWF1	0.679636
MRPL33	MRPL32	0.720938
TPR	SF3B1	0.957379
WDR62	MAPK9	0.0931445
CHEK2	GPD1L	0.0
EIF2S1	RPS15	0.173369
GRWD1	RPL13	0.0
H1F0	RPL18A	0.195964
YBX2	BMS1	0.310733
GRN	RAPGEF6	0.6712
EIF3B	RPL11	0.144156
EIF3B	UBA52	0.0611317
MRTO4	EBNA1BP2	0.988671
DYNLL1	ZMYM4	0.676921
SPPL2A	CALCOCO2	0.123789
YTHDC2	RIOX2	0.425253
PPM1B	ATP6V1H	0.480897
RSBN1L	ZCCHC9	0.26324699999999995
DDX50	ZCRB1	0.18409
NCL	RPS21	0.0
RPL29	RPL27A	0.368887
AP4E1	TEPSIN	0.927894
EFNB2	EPHA5	0.699604
CD63	LAMA4	0.249522
CCDC85C	C20orf27	0.117537
RAB10	DCX	0.210613
TTI2	YEATS4	0.349582
CDK19	MED14	0.724885
NOC2L	LTV1	0.131083
SPAST	PTPN23	0.526597
LIN7B	LIN7C	0.982467
DYM	BTAF1	0.634787
POLR2A	RPRD1A	0.257666
SVIL	TES	0.265542
ITGA1	SLC22A23	0.151455
NKRF	STAU2	0.797798
GPM6B	DPYSL4	0.439122
BTF3	RPL14	0.830778
C8orf33	IMP4	0.160275
RPF1	SURF6	0.431082
POLR2H	POLR1D	0.975923
RECQL5	RPRD2	0.286758
EFTUD2	USP39	0.167849
RBMX2	RIOX2	0.077125
KPNB1	CDK12	0.105118
SNAP29	VTI1A	0.325994
CSNK1G3	YES1	0.163582
LYAR	RIOX2	0.5282680000000001
PUF60	LUC7L	0.0828049
SERBP1	RPL36A	0.14852200000000002
CD3EAP	ZNRD1	0.25852800000000004
DDX11	PLAUR	0.572026
NGDN	RPF2	0.132757
ZFP62	G3BP1	0.0
RACK1	TRMT112	0.34530900000000003
NOC2L	GTPBP4	0.97021
ACKR3	ATP5J	0.0
C2CD3	PCM1	0.113341
SF3B6	SNRPD1	0.6381819999999999
YBX2	NOL12	0.121528
ZSCAN25	GTPBP4	0.310537
UTP20	RPL6	0.0
RPS25	RPL14	0.999988
PSMG2	FBXO7	0.947436
TAX1BP3	ETFB	0.596692
RPL10L	RPL39	0.0
RRP15	RRS1	0.992783
CTTNBP2	CTTNBP2NL	0.151455
RPS15A	G3BP1	0.99768
ARAP1	ASAP1	0.151455
PAK1IP1	IMP3	0.810128
DDX54	ZC3HAV1	0.730328
RPLP0	RPS27	0.99994
TUBA8	RPL23	0.0
RPS11	SLC25A4	0.0
SKI	CEP95	0.151455
ATXN7L1	USP27X	0.151455
RBMXL1	SRRM1	0.115943
NOC3L	LARP7	0.310974
STAU1	LLPH	0.8304370000000001
BAZ1B	RPS15	0.110281
PPP2R5D	PPP2R5C	0.31051100000000004
ARHGEF11	PAK5	0.151455
FKBP1B	AHCY	0.5513859999999999
CCDC25	PAK3	0.026672700000000004
KRR1	C12orf43	0.100579
CUL2	RBX1	0.08696960000000001
PSMA8	PSMB7	0.999733
CCDC86	DKC1	0.702083
PLRG1	PHF5A	0.0
RPS10	RPS7	0.960594
ZNF446	ZSCAN30	0.313012
XRCC1	HLTF	0.405673
SLC7A6OS	AAR2	0.884288
RPL24	RPL37	0.998546
ATM	DNAAF5	0.33407800000000004
BRIX1	ZCCHC9	0.30919800000000003
CCDC92	PSMD4	0.379958
SLC25A6	RIOX2	0.0
MRGBP	YEATS4	0.999983
ZCCHC9	RPF2	0.274547
RTCB	DDX47	0.594016
CCDC86	MRTO4	0.743598
PURA	NOP16	0.899123
BOP1	DDX24	0.581986
RRP15	NOP56	0.999665
GNAI3	GNB4	0.634667
PTPN23	GAB2	0.151455
RPL6	MTHFD1L	0.783324
IFT88	TRAF3IP1	0.151455
GIT2	GIT1	0.762077
RPL23A	EIF5B	0.399954
CNOT10	CNOT6	0.6814060000000001
PHB	ATP5B	0.910735
AFG3L2	TIMM44	0.0465232
RPL29	RPL27	0.225947
CANX	ATP5L	0.120683
CCDC77	KIAA0753	0.209758
C8orf33	TOE1	0.149143
RBM34	NKRF	0.8893
RAN	DDX5	0.838543
MOV10	MRPS22	0.8743620000000001
GPT2	GOT2	0.687318
RAE1	NUP93	0.416082
RGPD3	RANBP3	0.0
DDX54	RPL7L1	0.447254
DAB2	TWF1	0.427879
NSUN2	HIST1H1B	0.178248
WASHC5	VPS26B	0.194551
RRP9	MPHOSPH10	0.28133
CSNK2B	SUPT4H1	0.15437
STX1A	STXBP1	0.33825500000000003
DLGAP4	KLHL7	0.062441599999999986
CETN2	CETN3	0.714119
EFTUD2	CCDC97	0.08713810000000001
NUFIP1	HAX1	0.0
NOC2L	RPS24	0.236056
GLYR1	NOC4L	0.370195
